paper_ID,split,domain,title,openalex_id,publication_year,citation_count,referenced_works,title_matched,similarity_score
760,SKG,MT,ESPnet-ST All-in-One Speech Translation Toolkit,https://openalex.org/W3037217258,2020.0,142.0,"['https://openalex.org/W1524333225', 'https://openalex.org/W1970987322', 'https://openalex.org/W2101105183', 'https://openalex.org/W2113106066', 'https://openalex.org/W2133564696', 'https://openalex.org/W2136530135', 'https://openalex.org/W2184135559', 'https://openalex.org/W2252212004', 'https://openalex.org/W2327501763', 'https://openalex.org/W2406343628', 'https://openalex.org/W2519091744', 'https://openalex.org/W2595715041', 'https://openalex.org/W2762715843', 'https://openalex.org/W2763421725', 'https://openalex.org/W2766219058', 'https://openalex.org/W2785350307', 'https://openalex.org/W2796108585', 'https://openalex.org/W2799923439', 'https://openalex.org/W2804704270', 'https://openalex.org/W2890785942', 'https://openalex.org/W2899274165', 'https://openalex.org/W2903739847', 'https://openalex.org/W2928941594', 'https://openalex.org/W2936848022', 'https://openalex.org/W2936969148', 'https://openalex.org/W2946200149', 'https://openalex.org/W2949328740', 'https://openalex.org/W2949382160', 'https://openalex.org/W2951418500', 'https://openalex.org/W2953190524', 'https://openalex.org/W2955541912', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963212250', 'https://openalex.org/W2963240019', 'https://openalex.org/W2963779652', 'https://openalex.org/W2963979492', 'https://openalex.org/W2964172053', 'https://openalex.org/W2964243274', 'https://openalex.org/W2964308564', 'https://openalex.org/W2965198191', 'https://openalex.org/W2970730223', 'https://openalex.org/W2970971581', 'https://openalex.org/W2972448360', 'https://openalex.org/W2972780808', 'https://openalex.org/W2972818416', 'https://openalex.org/W2973048981', 'https://openalex.org/W2974231335', 'https://openalex.org/W2997436923', 'https://openalex.org/W3007142233', 'https://openalex.org/W3008549139', 'https://openalex.org/W3012492057', 'https://openalex.org/W3015338123', 'https://openalex.org/W3015703505', 'https://openalex.org/W3016160783', 'https://openalex.org/W4288400010', 'https://openalex.org/W4295312788', 'https://openalex.org/W4297747548', 'https://openalex.org/W4300558631']",ESPnet-ST: All-in-One Speech Translation Toolkit,0.9894736842105263
761,SKG,MT,eTranslation’s Submissions to the WMT 2019 News Translation Task,https://openalex.org/W2970663072,2019.0,8.0,"['https://openalex.org/W1967169497', 'https://openalex.org/W2110006374', 'https://openalex.org/W2517196708', 'https://openalex.org/W2886095922', 'https://openalex.org/W2889326796', 'https://openalex.org/W2902292292', 'https://openalex.org/W2902503418', 'https://openalex.org/W2916864519', 'https://openalex.org/W2963216553', 'https://openalex.org/W2963281280', 'https://openalex.org/W2963329925', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963979492', 'https://openalex.org/W2964240726', 'https://openalex.org/W2964343359', 'https://openalex.org/W3204406378', 'https://openalex.org/W4385245566']",eTranslation’s Submissions to the WMT 2019 News Translation Task,1.0
762,SKG,MT,Generating English Determiners in Phrase-Based Translation with Synthetic Translation Options,https://openalex.org/W2118804972,2013.0,16.0,"['https://openalex.org/W5001938', 'https://openalex.org/W146688011', 'https://openalex.org/W232191560', 'https://openalex.org/W1497748330', 'https://openalex.org/W1572783941', 'https://openalex.org/W1575399745', 'https://openalex.org/W1631260214', 'https://openalex.org/W1996161790', 'https://openalex.org/W2003458432', 'https://openalex.org/W2014320105', 'https://openalex.org/W2061693765', 'https://openalex.org/W2096765155', 'https://openalex.org/W2101105183', 'https://openalex.org/W2113788796', 'https://openalex.org/W2115526192', 'https://openalex.org/W2117997600', 'https://openalex.org/W2119633152', 'https://openalex.org/W2124807415', 'https://openalex.org/W2125768350', 'https://openalex.org/W2138165032', 'https://openalex.org/W2144600658', 'https://openalex.org/W2152249239', 'https://openalex.org/W2153653739', 'https://openalex.org/W2155965092', 'https://openalex.org/W2157402233', 'https://openalex.org/W2158614781', 'https://openalex.org/W2159086733', 'https://openalex.org/W2159755860', 'https://openalex.org/W2165666205', 'https://openalex.org/W2184135559', 'https://openalex.org/W2401451642', 'https://openalex.org/W2406121106', 'https://openalex.org/W2437005631', 'https://openalex.org/W2895810819']",Generating English Determiners in Phrase-Based Translation with Synthetic Translation Options,1.0
764,SKG,MT,Investigations on Phrase-based Decoding with Recurrent Neural Network Language and Translation Models,https://openalex.org/W2251771687,2015.0,9.0,"['https://openalex.org/W36903255', 'https://openalex.org/W932413789', 'https://openalex.org/W1575384945', 'https://openalex.org/W1631260214', 'https://openalex.org/W1934041838', 'https://openalex.org/W2026149468', 'https://openalex.org/W2058695628', 'https://openalex.org/W2091981305', 'https://openalex.org/W2095755718', 'https://openalex.org/W2097927681', 'https://openalex.org/W2100714283', 'https://openalex.org/W2101105183', 'https://openalex.org/W2101207453', 'https://openalex.org/W2110168585', 'https://openalex.org/W2117278770', 'https://openalex.org/W2130942839', 'https://openalex.org/W2133564696', 'https://openalex.org/W2136016850', 'https://openalex.org/W2144600658', 'https://openalex.org/W2146574666', 'https://openalex.org/W2149327368', 'https://openalex.org/W2153653739', 'https://openalex.org/W2158195707', 'https://openalex.org/W2171928131', 'https://openalex.org/W2250489405', 'https://openalex.org/W2250610505', 'https://openalex.org/W2250831586', 'https://openalex.org/W2251071050', 'https://openalex.org/W2251098065', 'https://openalex.org/W2251222643', 'https://openalex.org/W2251682575', 'https://openalex.org/W2964308564', 'https://openalex.org/W4241645538']",Investigations on Phrase-based Decoding with Recurrent Neural Network Language and Translation Models,1.0
765,SKG,MT,Language Models for Machine Translation Original vs. Translated Texts,https://openalex.org/W2164628107,2012.0,102.0,"['https://openalex.org/W22168010', 'https://openalex.org/W39090792', 'https://openalex.org/W49707343', 'https://openalex.org/W103390042', 'https://openalex.org/W222053410', 'https://openalex.org/W417454032', 'https://openalex.org/W570535444', 'https://openalex.org/W1494910745', 'https://openalex.org/W1499498905', 'https://openalex.org/W1553669113', 'https://openalex.org/W1579838312', 'https://openalex.org/W1631260214', 'https://openalex.org/W1966812932', 'https://openalex.org/W1972421427', 'https://openalex.org/W1982008367', 'https://openalex.org/W2003458432', 'https://openalex.org/W2006832571', 'https://openalex.org/W2015099947', 'https://openalex.org/W2044916741', 'https://openalex.org/W2045675590', 'https://openalex.org/W2049790815', 'https://openalex.org/W2058373514', 'https://openalex.org/W2077779631', 'https://openalex.org/W2096765155', 'https://openalex.org/W2097927681', 'https://openalex.org/W2101105183', 'https://openalex.org/W2113788796', 'https://openalex.org/W2116492146', 'https://openalex.org/W2123082355', 'https://openalex.org/W2124807415', 'https://openalex.org/W2127849236', 'https://openalex.org/W2137387514', 'https://openalex.org/W2146574666', 'https://openalex.org/W2148365102', 'https://openalex.org/W2148959489', 'https://openalex.org/W2149327368', 'https://openalex.org/W2153653739', 'https://openalex.org/W2154124206', 'https://openalex.org/W2155974709', 'https://openalex.org/W2158195707', 'https://openalex.org/W2550419310', 'https://openalex.org/W2560656125', 'https://openalex.org/W2615826748', 'https://openalex.org/W2912150279', 'https://openalex.org/W2954684707', 'https://openalex.org/W3140453591', 'https://openalex.org/W3141884538', 'https://openalex.org/W3196290596', 'https://openalex.org/W4230225957', 'https://openalex.org/W4232870099', 'https://openalex.org/W4285719527', 'https://openalex.org/W4302806199']",Language Models for Machine Translation: Original vs. Translated Texts,0.9928057553956835
766,SKG,MT,NRC A Machine Translation Approach to Cross-Lingual Word Sense Disambiguation (SemEval-2013 Task 10),https://openalex.org/W619773600,2013.0,14.0,"['https://openalex.org/W66137051', 'https://openalex.org/W1908706656', 'https://openalex.org/W1916559533', 'https://openalex.org/W2077654158', 'https://openalex.org/W2095755718', 'https://openalex.org/W2100044354', 'https://openalex.org/W2101105183', 'https://openalex.org/W2117278770', 'https://openalex.org/W2124807415', 'https://openalex.org/W2129834164', 'https://openalex.org/W2132001515', 'https://openalex.org/W2135399286', 'https://openalex.org/W2136925175', 'https://openalex.org/W2139183784', 'https://openalex.org/W2156985047', 'https://openalex.org/W2159755860', 'https://openalex.org/W2250213760', 'https://openalex.org/W2251354158', 'https://openalex.org/W3203276480']",NRC: A Machine Translation Approach to Cross-Lingual Word Sense Disambiguation (SemEval-2013 Task 10),0.9950248756218906
767,SKG,MT,Simple and Effective Approach for Consistent Training of Hierarchical Phrase-based Translation Models,https://openalex.org/W2170526805,2014.0,1.0,"['https://openalex.org/W111246054', 'https://openalex.org/W1606076566', 'https://openalex.org/W1631260214', 'https://openalex.org/W1934041838', 'https://openalex.org/W1994303046', 'https://openalex.org/W2037894654', 'https://openalex.org/W2096384808', 'https://openalex.org/W2097927681', 'https://openalex.org/W2101105183', 'https://openalex.org/W2101207453', 'https://openalex.org/W2117278770', 'https://openalex.org/W2123635983', 'https://openalex.org/W2144600658', 'https://openalex.org/W2146574666', 'https://openalex.org/W2148708890', 'https://openalex.org/W2149327368', 'https://openalex.org/W2150634928', 'https://openalex.org/W2152263452', 'https://openalex.org/W2153653739', 'https://openalex.org/W2156985047', 'https://openalex.org/W2158195707', 'https://openalex.org/W2160448241', 'https://openalex.org/W2163255203', 'https://openalex.org/W2172235542', 'https://openalex.org/W2437005631', 'https://openalex.org/W3202218022', 'https://openalex.org/W3204130541', 'https://openalex.org/W4241645538']",Simple and Effective Approach for Consistent Training of Hierarchical Phrase-based Translation Models,1.0
768,SKG,MT,Tencent Neural Machine Translation Systems for the WMT20 News Translation Task,https://openalex.org/W3121049435,2020.0,21.0,"['https://openalex.org/W2886776719', 'https://openalex.org/W2889326796', 'https://openalex.org/W2902081112', 'https://openalex.org/W2902510077', 'https://openalex.org/W2933138175', 'https://openalex.org/W2962784628', 'https://openalex.org/W2962931466', 'https://openalex.org/W2963109507', 'https://openalex.org/W2963216553', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963411763', 'https://openalex.org/W2963542740', 'https://openalex.org/W2963602293', 'https://openalex.org/W2970015022', 'https://openalex.org/W2970423066', 'https://openalex.org/W2970694516', 'https://openalex.org/W2970947975', 'https://openalex.org/W2995720879', 'https://openalex.org/W2998435746', 'https://openalex.org/W3118680649']",Tencent Neural Machine Translation Systems for the WMT20 News Translation Task,1.0
769,SKG,MT,The QT21 Combined Machine Translation System for English to Latvian,https://openalex.org/W2759534235,2017.0,2.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W1562498310', 'https://openalex.org/W2123301721', 'https://openalex.org/W2133564696', 'https://openalex.org/W2134800885', 'https://openalex.org/W2138414624', 'https://openalex.org/W2146574666', 'https://openalex.org/W2150634928', 'https://openalex.org/W2169836073', 'https://openalex.org/W2188941525', 'https://openalex.org/W2250342921', 'https://openalex.org/W2250875036', 'https://openalex.org/W2250956062', 'https://openalex.org/W2473934411', 'https://openalex.org/W2508316494', 'https://openalex.org/W2509471569', 'https://openalex.org/W2574872930', 'https://openalex.org/W2594229957', 'https://openalex.org/W2600702321', 'https://openalex.org/W2606134370', 'https://openalex.org/W2740433069', 'https://openalex.org/W2757293238', 'https://openalex.org/W2758723264', 'https://openalex.org/W2760788470', 'https://openalex.org/W2902023229', 'https://openalex.org/W2949810612', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963212250', 'https://openalex.org/W2963260202', 'https://openalex.org/W2963347649', 'https://openalex.org/W2963653811', 'https://openalex.org/W2963699608', 'https://openalex.org/W2964015378', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964298349', 'https://openalex.org/W2964308564', 'https://openalex.org/W3098507616', 'https://openalex.org/W4214784700', 'https://openalex.org/W4294555862', 'https://openalex.org/W4298176553']",The QT21 Combined Machine Translation System for English to Latvian,1.0
770,SKG,MT,Fluent and Low-latency Simultaneous Speech-to-Speech Translation with Self-adaptive Training,https://openalex.org/W3105422997,2020.0,14.0,"['https://openalex.org/W314773663', 'https://openalex.org/W2029996593', 'https://openalex.org/W2038498796', 'https://openalex.org/W2121457870', 'https://openalex.org/W2148772848', 'https://openalex.org/W2163366827', 'https://openalex.org/W2186384049', 'https://openalex.org/W2566564022', 'https://openalex.org/W2951642234', 'https://openalex.org/W2952992734', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963691546', 'https://openalex.org/W2963782041', 'https://openalex.org/W2966045039', 'https://openalex.org/W2970074184', 'https://openalex.org/W2970084653', 'https://openalex.org/W2995428172', 'https://openalex.org/W3015338123', 'https://openalex.org/W3015583403', 'https://openalex.org/W3015654466', 'https://openalex.org/W3015927303', 'https://openalex.org/W3034982693', 'https://openalex.org/W3035348852', 'https://openalex.org/W3104081910', 'https://openalex.org/W3120734549']",Fluent and Low-latency Simultaneous Speech-to-Speech Translation with Self-adaptive Training,1.0
771,SKG,MT,SimulSpeech End-to-End Simultaneous Speech to Text Translation,https://openalex.org/W3034586846,2020.0,78.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W2089629691', 'https://openalex.org/W2101105183', 'https://openalex.org/W2121457870', 'https://openalex.org/W2127141656', 'https://openalex.org/W2419292002', 'https://openalex.org/W2529548870', 'https://openalex.org/W2613904329', 'https://openalex.org/W2896234185', 'https://openalex.org/W2901607128', 'https://openalex.org/W2905933322', 'https://openalex.org/W2936969148', 'https://openalex.org/W2945700568', 'https://openalex.org/W2946200149', 'https://openalex.org/W2949328740', 'https://openalex.org/W2950613790', 'https://openalex.org/W2951642234', 'https://openalex.org/W2952650870', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963414781', 'https://openalex.org/W2963418779', 'https://openalex.org/W2963736842', 'https://openalex.org/W2963834942', 'https://openalex.org/W2964078338', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964243274', 'https://openalex.org/W2964265128', 'https://openalex.org/W2970730223', 'https://openalex.org/W2972448360', 'https://openalex.org/W2995999067', 'https://openalex.org/W4297747548', 'https://openalex.org/W4385245566']",SimulSpeech: End-to-End Simultaneous Speech to Text Translation,0.992
