topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
MT2022_2025,W4281560571,57,auto,As,regulatory,guidelines become more,As regulatory guidelines become more,0.64833987
MT2022_2025,W4281560571,58,auto,Such,designed,surfaces could also,Such designed surfaces could also,0.5787688
MT2022_2025,W4281560571,59,auto,To,realise,"innovation , economically","To realise innovation , economically",0.69545954
MT2022_2025,W4281560571,60,auto,Deeper,knowledge,of the matrixome,Deeper knowledge of the matrixome,0.62955827
MT2022_2025,W4281560571,61,auto,The,matrixome,is the assembly,The matrixome is the assembly,0.70874894
MT2022_2025,W4281560571,62,auto,50,Better,rapid early detection,50 Better rapid early detection,0.62484336
MT2022_2025,W4281560571,63,auto,From,an,"innovation perspective ,","From an innovation perspective ,",0.59159946
MT2022_2025,W4281560571,64,auto,Advances,are,needed in culture,Advances are needed in culture,0.6179073
MT2022_2025,W4281560571,65,auto,New,photonics,- based approaches,New photonics - based approaches,0.6929942
MT2022_2025,W4281560571,66,auto,AI,and,machine learning techniques,AI and machine learning techniques,0.6125059
MT2022_2025,W4281560571,67,auto,Managing,biofilms,in natural environments,Managing biofilms in natural environments,0.6732682
MT2022_2025,W4281560571,68,auto,Although,great,strides have been,Although great strides have been,0.63513905
MT2022_2025,W4281560571,69,auto,Additional,complexity,comes from the,Additional complexity comes from the,0.66385293
MT2022_2025,W4281560571,70,auto,Advances,in,low - cost,Advances in low - cost,0.5270535
MT2022_2025,W4281560571,71,auto,Improved,understanding,of the mode,Improved understanding of the mode,0.7172687
MT2022_2025,W4281560571,72,auto,The,need,to improve standards,The need to improve standards,0.72595394
MT2022_2025,W4281560571,73,auto,This,is,true not only,This is true not only,0.6781878
MT2022_2025,W4281560571,74,auto,Further,compounding,factors include that,Further compounding factors include that,0.7353339
MT2022_2025,W4281560571,75,auto,There,is,clearly an important,There is clearly an important,0.65508837
MT2022_2025,W4281560571,76,auto,Lack,of,biofilm repositories e.g.,Lack of biofilm repositories e.g.,0.55300206
MT2022_2025,W4281560571,77,auto,They,are,essential for fundamental,They are essential for fundamental,0.6869579
MT2022_2025,W4281560571,78,auto,There,is,a real need,There is a real need,0.63986605
MT2022_2025,W4281560571,79,auto,These,biobanks,also require an,These biobanks also require an,0.71271724
MT2022_2025,W4281560571,80,auto,Leveraging,existing,infrastructure within national,Leveraging existing infrastructure within national,0.7262426
MT2022_2025,W4281560571,81,auto,Importance,of,international collaboration and,Importance of international collaboration and,0.5860212
MT2022_2025,W4281560571,82,auto,As,clearly,evidenced during the,As clearly evidenced during the,0.74717534
MT2022_2025,W4281560571,83,auto,Biofilms,are,central to some,Biofilms are central to some,0.64457846
MT2022_2025,W4281560571,84,auto,To,build,relevant and value,To build relevant and value,0.66989666
MT2022_2025,W4281560571,85,auto,In,February,"2020 NBIC ,","In February 2020 NBIC ,",0.69811213
MT2022_2025,W4281560571,86,auto,The,goal,of this International,The goal of this International,0.6563198
MT2022_2025,W4281560571,87,auto,International,collaboration,and interactions within,International collaboration and interactions within,0.77057236
MT2022_2025,W4281560571,88,auto,International,collaboration,must bring together,International collaboration must bring together,0.6768064
MT2022_2025,W4281560571,89,auto,1,National,1 Biofilms Innovation,1 National 1 Biofilms Innovation,0.6550091
MT2022_2025,W4281560571,90,auto,2,National,Biofilms Innovation Centre,2 National Biofilms Innovation Centre,0.6073582
MT2022_2025,W4281560571,91,auto,3,National,Biofilms Innovation Centre,3 National Biofilms Innovation Centre,0.5951875
MT2022_2025,W4281560571,92,auto,4,National,Biofilms Innovation Centre,4 National Biofilms Innovation Centre,0.6215186
MT2022_2025,W4281560571,93,auto,5,National,Biofilms Innovation Centre,5 National Biofilms Innovation Centre,0.6239236
MT2022_2025,W4281560571,94,auto,Corrosion,has,been removed from,Corrosion has been removed from,0.6709434
MT2022_2025,W4281560571,95,auto,Table,1,. 1 Quantification,Table 1 . 1 Quantification,0.6109303
MT2022_2025,W4281560571,97,auto,Infective,endocarditis,16 Biofilms in,Infective endocarditis 16 Biofilms in,0.7069838
MT2022_2025,W4281560571,98,auto,Chronic,sinusitis,24.4 Chronic sinusitis,Chronic sinusitis 24.4 Chronic sinusitis,0.7622839
MT2022_2025,W4281560571,100,auto,Surfaces,in,the eye are,Surfaces in the eye are,0.5426672
MT2022_2025,W4281560571,101,auto,Human,antibiotics,34.2 Bacterial infections,Human antibiotics 34.2 Bacterial infections,0.7039215
MT2022_2025,W4281560571,102,auto,Central,venous,catheter bloodstream 11.5,Central venous catheter bloodstream 11.5,0.6907423
MT2022_2025,W4281560571,103,auto,infection,Catheter,- associated urinary,infection Catheter - associated urinary,0.7188846
MT2022_2025,W4281560571,104,auto,Prosthetic,cardiac,valves and pacemakers,Prosthetic cardiac valves and pacemakers,0.70553386
MT2022_2025,W4281560571,105,auto,The,surfaces,of surgically implanted,The surfaces of surgically implanted,0.7316664
MT2022_2025,W4281560571,106,auto,Ventilator,-,associated pneumonia 2.3,Ventilator - associated pneumonia 2.3,0.54704976
MT2022_2025,W4281560571,107,auto,Endotracheal,tubes,are prone to,Endotracheal tubes are prone to,0.59251153
MT2022_2025,W4281560571,109,auto,The,surfaces,of breast implants,The surfaces of breast implants,0.7662335
MT2022_2025,W4281560571,111,auto,The,surfaces,of surgically implanted,The surfaces of surgically implanted,0.7316664
MT2022_2025,W4281560571,112,auto,Total,medical,and human health,Total medical and human health,0.6388738
MT2022_2025,W4281560571,113,auto,Oral,care,Human oral care,Oral care Human oral care,0.7848084
MT2022_2025,W4281560571,114,auto,Animal,oral,care 1.85,Animal oral care 1.85,0.65159
MT2022_2025,W4281560571,115,auto,There,is,increasing awareness of,There is increasing awareness of,0.6622741
MT2022_2025,W4281560571,116,auto,Total,oral,care 48.9 Homecare,Total oral care 48.9 Homecare,0.6585161
MT2022_2025,W4281560571,117,auto,Textiles,10,Fabrics hostile to,Textiles 10 Fabrics hostile to,0.57701105
MT2022_2025,W4281560571,118,auto,Total,homecare,171 Built environment,Total homecare 171 Built environment,0.74860275
MT2022_2025,W4281560571,120,auto,Surfaces,hostile,to biofilms contribute,Surfaces hostile to biofilms contribute,0.66269237
MT2022_2025,W4281560571,121,auto,Total,built,environment 48.6 Food,Total built environment 48.6 Food,0.62591875
MT2022_2025,W4281560571,122,auto,Crops,-,antimicrobials 10.4 Prevention,Crops - antimicrobials 10.4 Prevention,0.5748272
MT2022_2025,W4281560571,123,auto,Animal,husbandry,4.3 Animal health,Animal husbandry 4.3 Animal health,0.68798506
MT2022_2025,W4281560571,124,auto,Food,processing,accounted for in,Food processing accounted for in,0.69799036
MT2022_2025,W4281560571,125,auto,',crops',Preservatives 1.5 Control,' crops' Preservatives 1.5 Control,0.7474912
MT2022_2025,W4281560571,126,auto,Food,packaging,303 Part of,Food packaging 303 Part of,0.6625083
MT2022_2025,W4281560571,127,auto,Total,food,and agriculture 324,Total food and agriculture 324,0.7256652
MT2022_2025,W4281560571,128,auto,Wastewater,treatment,27 Wastewater treatment,Wastewater treatment 27 Wastewater treatment,0.68955576
MT2022_2025,W4281560571,129,auto,Total,water,and wastewater 117,Total water and wastewater 117,0.7845121
MT2022_2025,W4281560571,131,auto,Decomposition,of,organic matter in,Decomposition of organic matter in,0.614616
MT2022_2025,W4281560571,132,auto,Table,1,continued 1 Total,Table 1 continued 1 Total,0.6975262
MT2022_2025,W4281560571,133,auto,Oil,and,gas Oil spillages,Oil and gas Oil spillages,0.6219897
MT2022_2025,W4281560571,134,auto,Corrosion,in,oil and gas,Corrosion in oil and gas,0.5380731
MT2022_2025,W4281560571,135,auto,Total,oil,and gas 46,Total oil and gas 46,0.7833954
MT2022_2025,W4281560571,136,auto,oil,and,gas Sector Global,oil and gas Sector Global,0.56520414
MT2022_2025,W4281560571,137,auto,Fouling,in,shipping and other,Fouling in shipping and other,0.54194504
MT2022_2025,W4281560571,138,auto,Corrosion,inhibitors,7.52 Inhibition of,Corrosion inhibitors 7.52 Inhibition of,0.66632396
MT2022_2025,W4281560571,139,auto,Bioremediation,10.5,Total mechanical and,Bioremediation 10.5 Total mechanical and,0.482966
MT2022_2025,W4281560571,140,auto,All,authors,are funded partly,All authors are funded partly,0.5647194
MT2022_2025,W4281560571,141,auto,Consulting,Ltd,NBIC Natasha Nater,Consulting Ltd NBIC Natasha Nater,0.6360623
MT2022_2025,W4281560571,142,auto,Data,sharing,not applicable to,Data sharing not applicable to,0.6859726
MT2022_2025,W4281560571,144,auto,All,authors,contributed equally to,All authors contributed equally to,0.6125758
MT2022_2025,W4281560571,146,auto,The,authors,declare no competing,The authors declare no competing,0.57001376
MT2022_2025,W4281560571,148,auto,Correspondence,and,requests for materials,Correspondence and requests for materials,0.49975985
MT2022_2025,W4281560571,149,auto,Reprints,and,permission information is,Reprints and permission information is,0.4836846
MT2022_2025,W4281560571,150,auto,The,role,of biofilm in,The role of biofilm in,0.6425474
MT2022_2025,W4281560571,151,auto,Biotechnol,37,36 2021,Biotechnol 37 36 2021,0.66450083
MT2022_2025,W4281560571,152,auto,High,-,strength wastewater treatment,High - strength wastewater treatment,0.5801798
MT2022_2025,W4281560571,153,auto,Biotechnol,36,75 2020,Biotechnol 36 75 2020,0.61976314
MT2022_2025,W4281560571,154,auto,Damage,to,offshore production facilities,Damage to offshore production facilities,0.5864384
MT2022_2025,W4281560571,155,auto,Biotechnol,102,2018 Bacterial biofilms,Biotechnol 102 2018 Bacterial biofilms,0.54955304
MT2022_2025,W4281560571,156,auto,Microbial,biofilms,in nature :,Microbial biofilms in nature :,0.7027811
MT2022_2025,W4281560571,157,auto,The,prevalence,of biofilms in,The prevalence of biofilms in,0.5832777
MT2022_2025,W4281560571,158,auto,About,Cystic,Fibrosi 2021,About Cystic Fibrosi 2021,0.7008127
MT2022_2025,W4281560571,159,auto,The,changing,epidemiology of infective,The changing epidemiology of infective,0.6440094
MT2022_2025,W4281560571,161,auto,Dis.,Rep,19 21 2017,Dis. Rep 19 21 2017,0.57878757
MT2022_2025,W4281560571,162,auto,Non,-infective,endocarditis H Hurrell,Non -infective endocarditis H Hurrell,0.7498342
MT2022_2025,W4281560571,163,auto,Current,hypotheses,in cardiac surgery,Current hypotheses in cardiac surgery,0.6194521
MT2022_2025,W4281560571,166,auto,Surg,28,Microbial biofilm correlates,Surg 28 Microbial biofilm correlates,0.5574229
MT2022_2025,W4281560571,168,auto,Neck,Surg,2 2016 Central,Neck Surg 2 2016 Central,0.61303824
MT2022_2025,W4281560571,169,auto,M,Gominet,F Compain C,M Gominet F Compain C,0.7347911
MT2022_2025,W4281560571,170,auto,The,role,of biofilm in,The role of biofilm in,0.6425474
MT2022_2025,W4281560571,171,auto,Trials,15,2020 European Centre,Trials 15 2020 European Centre,0.46804512
MT2022_2025,W4281560571,172,auto,Incidence,and,attributable mortality of,Incidence and attributable mortality of,0.63070065
MT2022_2025,W4281560571,173,auto,2018,European,Centre for Disease,2018 European Centre for Disease,0.57375455
MT2022_2025,W4281560571,174,auto,Viewing,prevention,of catheterassociated urinary,Viewing prevention of catheterassociated urinary,0.71450615
MT2022_2025,W4281560571,175,auto,J.,Qual,. Patient Saf,J. Qual . Patient Saf,0.72643775
MT2022_2025,W4281560571,177,auto,Update,on,cardiovascular implantable electronic,Update on cardiovascular implantable electronic,0.5734221
MT2022_2025,W4281560571,178,auto,A,P,Santos E Watanabe,A P Santos E Watanabe,0.71044475
MT2022_2025,W4281560571,179,auto,Leadless,pacemakers,: a contemporary,Leadless pacemakers : a contemporary,0.5881107
MT2022_2025,W4281560571,180,auto,Mortality,and,cost associated with,Mortality and cost associated with,0.5709426
MT2022_2025,W4281560571,181,auto,Med,171,2011 ICU occupancy,Med 171 2011 ICU occupancy,0.58897805
MT2022_2025,W4281560571,182,auto,Care,Med,41 2013,Care Med 41 2013,0.68783724
MT2022_2025,W4281560571,183,auto,Implications,of,endotracheal tube biofilm,Implications of endotracheal tube biofilm,0.5232546
MT2022_2025,W4281560571,184,auto,Endotracheal,tube,biofilm and its,Endotracheal tube biofilm and its,0.5666498
MT2022_2025,W4281560571,185,auto,Together,for,health - A,Together for health - A,0.67113847
MT2022_2025,W4281560571,186,auto,Acute,Intensive,Care Unit 2021,Acute Intensive Care Unit 2021,0.71216756
MT2022_2025,W4281560571,187,auto,Daily,cost,of an intensive,Daily cost of an intensive,0.6287116
MT2022_2025,W4281560571,188,auto,Care,Med,33 2005,Care Med 33 2005,0.71213347
MT2022_2025,W4281560571,189,auto,Prolonged,suppressive,antibiotic therapy is,Prolonged suppressive antibiotic therapy is,0.6909238
MT2022_2025,W4281560571,192,auto,A,financial,analysis of revision,A financial analysis of revision,0.58622324
MT2022_2025,W4281560571,193,auto,Br,94,2012 Prosthetic joint,Br 94 2012 Prosthetic joint,0.56319475
MT2022_2025,W4281560571,194,auto,Rev,27,2014 Epidemiology and,Rev 27 2014 Epidemiology and,0.51765496
MT2022_2025,W4281560571,195,auto,Chemother,69,Suppl 1 2014,Chemother 69 Suppl 1 2014,0.56621826
MT2022_2025,W4281560571,196,auto,Effectiveness,of,five antidandruff cosmetic,Effectiveness of five antidandruff cosmetic,0.63901585
MT2022_2025,W4281560571,198,auto,Influence,of,biofilm formation by,Influence of biofilm formation by,0.5730097
MT2022_2025,W4281560571,199,auto,Dis,212,2015 Beauty &,Dis 212 2015 Beauty &,0.54961306
MT2022_2025,W4281560571,200,auto,Dental,biofilm,infections - an,Dental biofilm infections - an,0.7112809
MT2022_2025,W4281560571,201,auto,The,role,of dental plaque,The role of dental plaque,0.6522215
MT2022_2025,W4281560571,202,auto,Building,upon,current knowledge and,Building upon current knowledge and,0.5726727
MT2022_2025,W4281560571,203,auto,Epidemiol,30,2020 Antibacterial surfaces,Epidemiol 30 2020 Antibacterial surfaces,0.5996371
MT2022_2025,W4281560571,204,auto,Industrial,and,Institutional Cleaning Chemicals,Industrial and Institutional Cleaning Chemicals,0.5699374
MT2022_2025,W4281560571,205,auto,Use,in,agriculture and its,Use in agriculture and its,0.61652946
MT2022_2025,W4281560571,206,auto,Listeriosis,in,England and Wales,Listeriosis in England and Wales,0.5423874
MT2022_2025,W4281560571,207,auto,2021,Greenyard,finds the Listeria,2021 Greenyard finds the Listeria,0.7278918
MT2022_2025,W4281560571,208,auto,Activated,sludge,process Treatment of,Activated sludge process Treatment of,0.74254227
MT2022_2025,W4281560571,210,auto,Marine,Fuel,Facts 2017 IEA,Marine Fuel Facts 2017 IEA,0.7515187
MT2022_2025,W4281560571,211,auto,International,Shipping,2020 Paris Impact,International Shipping 2020 Paris Impact,0.74270856
MT2022_2025,W4281560571,212,auto,Big,polluters,: One massive,Big polluters : One massive,0.69417876
MT2022_2025,W4281560571,213,auto,The,impact,and control of,The impact and control of,0.65642196
MT2022_2025,W4281560571,214,auto,Assessing,the,global threat of,Assessing the global threat of,0.6790243
MT2022_2025,W4281560571,215,auto,Ecol.,Environ,6 2008 The,Ecol. Environ 6 2008 The,0.60314584
MT2022_2025,W4281560571,216,auto,2020,F,M Alabbas B,2020 F M Alabbas B,0.7566486
MT2022_2025,W4281560571,217,auto,Workshop,Report,NBIC .,Workshop Report NBIC .,0.6055193
MT2022_2025,W4281560571,219,auto,Workshop,Report,2019 Nbic 2020,Workshop Report 2019 Nbic 2020,0.6783104
MT2022_2025,W4281560571,220,auto,Workshop,Report,Identifying and Prioritising,Workshop Report Identifying and Prioritising,0.6583407
MT2022_2025,W4281560571,221,auto,Workshop,Report,Biofilm matrixome :,Workshop Report Biofilm matrixome :,0.6698866
MT2022_2025,W4281560571,222,auto,Sensing,the,unreachable : challenges,Sensing the unreachable : challenges,0.61169267
