paper_id,year,semantic_novelty,structural_novelty,triple_count,cited_by_count,reference_count
NOVEL_QA_77,2021,0.0366331934928894,0.0,0.0,29,27
NOVEL_DIA_1,2021,0.0501843690872192,0.0,0.0,12,71
NOVEL_DIA_21,2021,0.0657240152359008,0.0,0.0,31,68
NOVEL_QA_84,2021,0.0118631124496459,0.0,0.0,5,41
NOVEL_QA_45,2021,0.0624019503593444,0.0,0.0,17,87
NOVEL_QA_44,2021,0.0201941728591918,0.0,0.0,143,46
NOVEL_MT_267,2021,0.0114415884017944,0.0,0.0,3,54
NOVEL_QA_76,2021,0.0098564028739929,0.0,0.0,32,49
NOVEL_QA_75,2021,0.0224873423576354,0.0,0.0,3,33
NOVEL_QA_74,2021,0.0509203076362609,0.0,0.0,91,46
NOVEL_QA_57,2021,0.0688318014144897,0.0,0.0,45,24
NOVEL_DIA_39,2021,0.0735562443733215,0.0,0.0,4,35
NOVEL_DIA_37,2021,0.0526638031005859,0.0,0.0,42,45
NOVEL_DIA_35,2021,0.0144737958908081,0.0,0.0,51,32
NOVEL_DIA_34,2021,0.055077850818634,0.0,0.0,39,70
NOVEL_DIA_33,2021,0.0427979230880737,0.0,0.0,8,57
NOVEL_DIA_31,2021,0.0628291368484497,0.0,0.0,22,40
NOVEL_DIA_30,2021,0.0565838813781738,0.0,0.0,20,40
NOVEL_DIA_29,2021,0.0777292251586914,0.0,0.0,49,71
NOVEL_DIA_28,2021,0.0463191866874694,0.0,0.0,2,48
NOVEL_QA_72,2021,0.0588262677192688,0.0,0.0,51,31
NOVEL_QA_81,2021,0.0824717283248901,0.0,0.0,35,77
NOVEL_QA_37,2021,0.0501176714897155,0.0,0.0,19,26
NOVEL_DIA_66,2021,0.0287587046623229,0.0,0.0,13,32
NOVEL_DIA_65,2021,0.0576215982437133,0.0,0.0,8,63
NOVEL_QA_52,2021,0.0598665475845336,0.0,0.0,1,25
NOVEL_QA_50,2021,0.0546455383300781,0.0,0.0,26,20
NOVEL_QA_48,2021,0.0648553967475891,0.0,0.0,20,43
NOVEL_QA_47,2021,0.0162872076034545,0.0,0.0,7,45
NOVEL_QA_46,2021,0.0548968315124511,0.0,0.0,49,58
NOVEL_QA_3,2021,0.0573824048042297,0.0,0.0,73,38
NOVEL_QA_2,2021,0.0183625221252441,0.0,0.0,64,44
NOVEL_QA_43,2021,0.0148195028305053,0.0,0.0,27,38
NOVEL_QA_40,2021,0.0545135736465454,0.0,0.0,26,42
NOVEL_QA_39,2021,0.0540399551391601,0.0,0.0,19,21
NOVEL_DIA_67,2021,0.0622463226318359,0.0,0.0,5,52
NOVEL_QA_36,2021,0.0569702982902526,0.0,0.0,17,90
NOVEL_QA_35,2021,0.0097917318344116,0.0,0.0,13,34
NOVEL_QA_34,2021,0.0531821250915527,0.0,0.0,14,31
NOVEL_QA_33,2021,0.0474904179573059,0.0,0.0,2,31
NOVEL_SUM_77,2021,0.0623385310173034,0.0,0.0,13,29
NOVEL_SUM_76,2021,0.0633139610290527,0.0,0.0,20,18
NOVEL_SUM_75,2021,0.0553287267684936,0.0,0.0,4,37
NOVEL_SUM_73,2021,0.0665724873542785,0.0,0.0,40,46
NOVEL_SUM_72,2021,0.0185595750808715,0.0,0.0,199,46
NOVEL_SUM_71,2021,0.0475496053695678,0.0,0.0,64,69
NOVEL_DIA_63,2021,0.0511596798896789,0.0,0.0,19,31
NOVEL_DIA_59,2021,0.0370699167251586,0.0,0.0,60,39
NOVEL_MT_141,2021,0.0455997586250305,0.0,0.0,2,25
NOVEL_QA_55,2021,0.0579324960708618,0.0,0.0,6,18
NOVEL_QA_54,2021,0.0,0.0,0.0,18,46
NOVEL_QA_53,2021,0.0617471933364868,0.0,0.0,2,58
NOVEL_MT_118,2021,0.065180480480194,0.0,0.0,28,35
NOVEL_DIA_49,2021,0.0537081956863403,0.0,0.0,11,57
NOVEL_DIA_47,2021,0.0564002990722656,0.0,0.0,12,33
NOVEL_DIA_45,2021,0.07422935962677,0.0,0.0,72,69
NOVEL_DIA_44,2021,0.0481478571891784,0.0,0.0,85,48
NOVEL_DIA_43,2021,0.0637981295585632,0.0,0.0,43,62
NOVEL_DIA_42,2021,0.0530750155448913,0.0,0.0,13,49
NOVEL_DIA_41,2021,0.0151464343070983,0.0,0.0,35,47
NOVEL_MT_144,2021,0.0161650776863098,0.0,0.0,102,44
NOVEL_MT_89,2021,0.0146632194519042,0.0,0.0,67,25
NOVEL_MT_140,2021,0.0516775846481323,0.0,0.0,3,45
NOVEL_MT_125,2021,0.0507681965827941,0.0,0.0,19,58
NOVEL_MT_124,2021,0.0129281282424926,0.0,0.0,5,28
NOVEL_MT_122,2021,0.0484578013420105,0.0,0.0,7,68
NOVEL_MT_121,2021,0.0164896249771118,0.0,0.0,22,39
NOVEL_MT_120,2021,0.045988380908966,0.0,0.0,52,57
NOVEL_DIA_55,2021,0.0648921728134155,0.0,0.0,8,15
NOVEL_DIA_71,2021,0.0540224313735961,0.0,0.0,5,34
NOVEL_DIA_70,2021,0.0545112490653991,0.0,0.0,10,63
NOVEL_DIA_69,2021,0.0519908666610717,0.0,0.0,7,30
NOVEL_DIA_68,2021,0.0502883791923522,0.0,0.0,26,47
NOVEL_MT_298,2021,0.0737124681472778,0.0,0.0,3,41
NOVEL_SA_63,2021,0.0542364120483398,0.0,0.0,2,42
NOVEL_SA_62,2021,0.056484580039978,0.0,0.0,2,50
NOVEL_SA_61,2021,0.060047447681427,0.0,0.0,1,23
NOVEL_SA_60,2021,0.0103161931037902,0.0,0.0,169,53
NOVEL_SA_59,2021,0.05229252576828,0.0,0.0,27,37
NOVEL_SA_58,2021,0.0517180562019348,0.0,0.0,173,59
NOVEL_SA_57,2021,0.0681062936782836,0.0,0.0,46,63
NOVEL_SA_56,2021,0.0588262677192688,0.0,0.0,51,31
NOVEL_SA_55,2021,0.0135390162467956,0.0,0.0,41,70
NOVEL_SA_53,2021,0.0277379751205444,0.0,0.0,454,67
NOVEL_SA_52,2021,0.0495803952217102,0.0,0.0,185,52
NOVEL_MT_300,2021,0.0509810447692871,0.0,0.0,5,21
NOVEL_SA_64,2021,0.0824717283248901,0.0,0.0,35,77
NOVEL_MT_213,2021,0.0197373628616333,0.0,0.0,12,28
NOVEL_MT_210,2021,0.0474205017089843,0.0,0.0,18,36
NOVEL_MT_209,2021,0.0644489526748657,0.0,0.0,0,18
NOVEL_MT_238,2021,0.0498502850532531,0.0,0.0,17,48
NOVEL_MT_236,2021,0.0563880801200866,0.0,0.0,3,48
NOVEL_MT_235,2021,0.0554388165473938,0.0,0.0,1,34
NOVEL_MT_234,2021,0.1137803792953491,0.0,0.0,3,25
NOVEL_MT_230,2021,0.0717160105705261,0.0,0.0,33,52
NOVEL_MT_228,2021,0.0489484667778015,0.0,0.0,0,26
NOVEL_MT_258,2021,0.0164896249771118,0.0,0.0,22,39
NOVEL_MT_257,2021,0.0630601048469543,0.0,0.0,20,40
NOVEL_MT_256,2021,0.0687319636344909,0.0,0.0,6,19
NOVEL_MT_305,2021,0.0142170190811157,0.0,0.0,67,34
NOVEL_SA_48,2021,0.0127118229866027,0.0,0.0,336,38
NOVEL_MT_139,2021,0.0121967196464538,0.0,0.0,55,69
NOVEL_SA_45,2021,0.0185589790344238,0.0,0.0,39,63
NOVEL_SA_44,2021,0.0727378726005554,0.0,0.0,3,29
NOVEL_SA_43,2021,0.0679303407669067,0.0,0.0,0,32
NOVEL_SA_42,2021,0.0527097582817077,0.0,0.0,20,53
NOVEL_SA_41,2021,0.016330599784851,0.0,0.0,49,39
NOVEL_SA_40,2021,0.0688318014144897,0.0,0.0,45,24
NOVEL_SA_39,2021,0.0579324960708618,0.0,0.0,6,18
NOVEL_SA_38,2021,0.0564395785331726,0.0,0.0,34,27
NOVEL_SA_37,2021,0.0648553967475891,0.0,0.0,20,43
NOVEL_SA_34,2021,0.0536668896675109,0.0,0.0,1,32
NOVEL_MT_282,2021,0.0589298009872436,0.0,0.0,123,46
NOVEL_MT_304,2021,0.05657559633255,0.0,0.0,34,55
NOVEL_MT_303,2021,0.0587552785873413,0.0,0.0,36,51
NOVEL_MT_301,2021,0.0566837191581726,0.0,0.0,1,35
NOVEL_MT_295,2021,0.0095250010490417,0.0,0.0,24,55
NOVEL_MT_291,2021,0.0705543756484985,0.0,0.0,4,45
NOVEL_MT_290,2021,0.0242608189582824,0.0,0.0,2,27
NOVEL_MT_289,2021,0.0549039840698242,0.0,0.0,1,30
NOVEL_MT_287,2021,0.0687055587768554,0.0,0.0,0,18
NOVEL_SA_33,2021,0.0576878786087036,0.0,0.0,4,37
NOVEL_SA_31,2021,0.0501176714897155,0.0,0.0,19,26
NOVEL_SA_65,2021,0.0584819912910461,0.0,0.0,1,0
NOVEL_DIA_22,2021,0.057017982006073,0.0,0.0,27,55
NOVEL_MT_261,2021,0.0409435033798217,0.0,0.0,5,60
NOVEL_MT_259,2021,0.050060749053955,0.0,0.0,2,41
NOVEL_MT_286,2021,0.0677493810653686,0.0,0.0,2,47
NOVEL_DIA_5,2021,0.0547437667846679,0.0,0.0,0,35
NOVEL_DIA_4,2021,0.0834586024284362,0.0,0.0,6,50
NOVEL_DIA_3,2021,0.0538095235824584,0.0,0.0,5,39
NOVEL_DIA_2,2021,0.0182877779006958,0.0,0.0,19,21
NOVEL_DIA_6,2021,0.0469554662704467,0.0,0.0,11,41
NOVEL_QA_79,2021,0.0149637460708618,0.0,0.0,24,63
NOVEL_QA_80,2021,0.0148944854736328,0.0,0.0,15,32
NOVEL_DIA_24,2021,0.0720216035842895,0.0,0.0,6,27
NOVEL_DIA_23,2021,0.0487459301948547,0.0,0.0,0,35
NOVEL_MT_262,2021,0.0434858202934265,0.0,0.0,2,24
NOVEL_DIA_20,2021,0.064821720123291,0.0,0.0,10,42
NOVEL_DIA_18,2021,0.060137391090393,0.0,0.0,15,52
NOVEL_DIA_17,2021,0.0489319562911987,0.0,0.0,24,48
NOVEL_DIA_16,2021,0.0246648788452148,0.0,0.0,37,46
NOVEL_DIA_14,2021,0.0524448156356811,0.0,0.0,1,32
NOVEL_DIA_13,2021,0.0686618685722351,0.0,0.0,12,64
NOVEL_DIA_12,2021,0.0734307169914245,0.0,0.0,1,8
NOVEL_DIA_11,2021,0.0163288116455078,0.0,0.0,57,39
NOVEL_DIA_10,2021,0.0528451204299926,0.0,0.0,14,70
NOVEL_DIA_8,2021,0.0142814517021179,0.0,0.0,18,28
NOVEL_DIA_0,2021,0.0544085502624511,0.0,0.0,0,23
NOVEL_MT_245,2021,0.0100417137145996,0.0,0.0,25,64
NOVEL_MT_277,2021,0.060855746269226,0.0,0.0,16,30
NOVEL_MT_275,2021,0.0401657223701477,0.0,0.0,16,46
NOVEL_MT_274,2021,0.0428448915481567,0.0,0.0,9,44
NOVEL_MT_255,2021,0.0097009539604187,0.0,0.0,181,37
NOVEL_SA_69,2021,0.0142170190811157,0.0,0.0,67,34
NOVEL_SA_67,2021,0.066968560218811,0.0,0.0,3,48
NOVEL_MT_254,2021,0.0275409817695617,0.0,0.0,98,59
NOVEL_MT_253,2021,0.0832552909851074,0.0,0.0,8,0
NOVEL_MT_252,2021,0.018698513507843,0.0,0.0,10,55
NOVEL_MT_250,2021,0.010467529296875,0.0,0.0,55,56
NOVEL_MT_247,2021,0.0497721433639526,0.0,0.0,1,28
NOVEL_MT_246,2021,0.0605637431144714,0.0,0.0,1,13
NOVEL_SA_46,2021,0.0623162388801574,0.0,0.0,7,52
NOVEL_MT_243,2021,0.0162261724472045,0.0,0.0,16,38
NOVEL_MT_271,2021,0.0612425804138183,0.0,0.0,18,55
NOVEL_MT_270,2021,0.053554356098175,0.0,0.0,0,19
NOVEL_MT_269,2021,0.0638778805732727,0.0,0.0,6,0
NOVEL_MT_268,2021,0.0546995401382446,0.0,0.0,0,28
NOVEL_QA_83,2021,0.0645781755447387,0.0,0.0,10,48
NOVEL_MT_284,2021,0.0135452151298522,0.0,0.0,137,57
NOVEL_MT_283,2021,0.0559711456298828,0.0,0.0,3,29
NOVEL_MT_266,2021,0.014283001422882,0.0,0.0,18,41
NOVEL_MT_265,2021,0.0732668042182922,0.0,0.0,6,13
NOVEL_MT_264,2021,0.0546649098396301,0.0,0.0,1,37
NOVEL_MT_39,2021,0.0490661859512329,0.0,0.0,17,52
NOVEL_MT_45,2021,0.0714361071586608,0.0,0.0,2,0
NOVEL_MT_42,2021,0.0608364343643188,0.0,0.0,31,58
NOVEL_MT_62,2021,0.0474864840507507,0.0,0.0,9,56
NOVEL_MT_61,2021,0.055061936378479,0.0,0.0,3,33
NOVEL_MT_54,2021,0.0148966908454895,0.0,0.0,53,43
NOVEL_MT_26,2021,0.0491483807563781,0.0,0.0,15,27
NOVEL_MT_25,2021,0.0508495569229126,0.0,0.0,29,60
NOVEL_MT_24,2021,0.0097430348396301,0.0,0.0,70,44
NOVEL_MT_23,2021,0.065933883190155,0.0,0.0,1,21
NOVEL_MT_21,2021,0.0777055621147155,0.0,0.0,2,60
NOVEL_MT_19,2021,0.0486133694648742,0.0,0.0,0,13
NOVEL_MT_40,2021,0.015893280506134,0.0,0.0,1,41
NOVEL_MT_47,2021,0.0115679502487182,0.0,0.0,11,26
NOVEL_MT_37,2021,0.0106000900268554,0.0,0.0,23,74
NOVEL_MT_35,2021,0.0768623352050781,0.0,0.0,2,10
NOVEL_MT_31,2021,0.0894726514816284,0.0,0.0,1,27
NOVEL_MT_29,2021,0.0598964691162109,0.0,0.0,0,26
NOVEL_MT_10,2021,0.0472601652145385,0.0,0.0,13,44
NOVEL_MT_5,2021,0.052175223827362,0.0,0.0,13,34
NOVEL_MT_4,2021,0.0604239702224731,0.0,0.0,0,23
NOVEL_MT_2,2021,0.0501843690872192,0.0,0.0,12,71
NOVEL_MT_0,2021,0.0571557283401489,0.0,0.0,0,24
NOVEL_SA_50,2021,0.0546754598617553,0.0,0.0,19,29
NOVEL_MT_207,2021,0.0141471028327941,0.0,0.0,5,18
NOVEL_MT_185,2021,0.0226519703865051,0.0,0.0,22,44
NOVEL_MT_88,2021,0.0504192113876342,0.0,0.0,33,41
NOVEL_MT_74,2021,0.0408647656440734,0.0,0.0,1,28
NOVEL_MT_71,2021,0.0610439181327819,0.0,0.0,4,11
NOVEL_MT_67,2021,0.0488006472587585,0.0,0.0,0,33
NOVEL_MT_66,2021,0.0131217241287231,0.0,0.0,16,45
NOVEL_MT_64,2021,0.0503305196762084,0.0,0.0,6,62
NOVEL_MT_63,2021,0.0214989781379699,0.0,0.0,6,40
NOVEL_QA_1,2021,0.0600708127021789,0.0,0.0,1,0
NOVEL_QA_0,2021,0.0152543783187866,0.0,0.0,48,90
NOVEL_MT_189,2021,0.0254493951797485,0.0,0.0,7,21
NOVEL_MT_187,2021,0.0097801089286804,0.0,0.0,37,28
NOVEL_MT_186,2021,0.0111535191535949,0.0,0.0,20,45
NOVEL_MT_208,2021,0.0184099078178405,0.0,0.0,66,45
NOVEL_MT_183,2021,0.0685495138168335,0.0,0.0,5,79
NOVEL_MT_182,2021,0.0492897033691406,0.0,0.0,19,51
NOVEL_MT_181,2021,0.0565067529678344,0.0,0.0,4,44
NOVEL_MT_180,2021,0.0175340771675109,0.0,0.0,1,27
NOVEL_MT_179,2021,0.0122483968734741,0.0,0.0,37,52
NOVEL_MT_177,2021,0.0603049993515014,0.0,0.0,22,57
NOVEL_MT_174,2021,0.0579406023025512,0.0,0.0,8,1
NOVEL_MT_172,2021,0.0190320014953613,0.0,0.0,13,38
NOVEL_MT_53,2021,0.028229534626007,0.0,0.0,1,37
NOVEL_MT_52,2021,0.047078788280487,0.0,0.0,8,35
NOVEL_MT_49,2021,0.0564181208610534,0.0,0.0,2,26
NOVEL_SA_26,2021,0.0684860944747924,0.0,0.0,0,33
NOVEL_MT_205,2021,0.0545263290405273,0.0,0.0,7,54
NOVEL_SA_8,2021,0.0238895416259765,0.0,0.0,11,49
NOVEL_SA_7,2021,0.0100947618484497,0.0,0.0,273,55
NOVEL_SA_4,2021,0.0178402662277221,0.0,0.0,46,28
NOVEL_SA_3,2021,0.0237239599227905,0.0,0.0,108,51
NOVEL_SA_2,2021,0.0196982622146606,0.0,0.0,66,39
NOVEL_SA_1,2021,0.0506912469863891,0.0,0.0,10,67
NOVEL_SA_0,2021,0.0266367197036743,0.0,0.0,21,52
NOVEL_SA_30,2021,0.0675023794174194,0.0,0.0,45,67
NOVEL_SA_66,2021,0.0533643960952758,0.0,0.0,9,42
NOVEL_SA_28,2021,0.0569704174995422,0.0,0.0,17,90
NOVEL_SA_27,2021,0.0571178197860717,0.0,0.0,3,39
NOVEL_SA_9,2021,0.0542232394218444,0.0,0.0,1,63
NOVEL_SA_25,2021,0.0239639282226562,0.0,0.0,28,59
NOVEL_SA_24,2021,0.0583426356315612,0.0,0.0,11,18
NOVEL_SA_22,2021,0.0584368705749511,0.0,0.0,5,51
NOVEL_SA_21,2021,0.0493074655532836,0.0,0.0,8,24
NOVEL_SA_20,2021,0.026889145374298,0.0,0.0,35,34
NOVEL_SA_19,2021,0.0151264071464538,0.0,0.0,23,26
NOVEL_SA_18,2021,0.0466614961624145,0.0,0.0,39,40
NOVEL_SA_17,2021,0.0180720090866088,0.0,0.0,156,51
NOVEL_SA_16,2021,0.0452824831008911,0.0,0.0,99,45
NOVEL_SA_15,2021,0.0590952634811401,0.0,0.0,122,48
NOVEL_SA_14,2021,0.0101944208145141,0.0,0.0,143,53
NOVEL_SA_51,2021,0.0285884737968444,0.0,0.0,325,48
NOVEL_MT_215,2021,0.0155704617500305,0.0,0.0,34,59
NOVEL_MT_202,2021,0.0133028030395507,0.0,0.0,12,55
NOVEL_MT_198,2021,0.0098625421524047,0.0,0.0,13,32
NOVEL_MT_193,2021,0.0664495229721069,0.0,0.0,5,22
NOVEL_MT_192,2021,0.0581879615783691,0.0,0.0,15,38
NOVEL_MT_190,2021,0.0727378726005554,0.0,0.0,3,29
NOVEL_MT_227,2021,0.0564144253730773,0.0,0.0,37,45
NOVEL_MT_224,2021,0.0144195556640625,0.0,0.0,27,61
NOVEL_MT_221,2021,0.0483463406562805,0.0,0.0,12,56
NOVEL_MT_219,2021,0.0580732226371765,0.0,0.0,1,29
NOVEL_MT_218,2021,0.0567677617073059,0.0,0.0,4,34
NOVEL_SA_10,2021,0.0548415184020996,0.0,0.0,0,35
NOVEL_MT_214,2021,0.0637636184692382,0.0,0.0,9,44
NOVEL_MT_17,2021,0.0714616775512695,0.0,0.0,1,29
NOVEL_MT_16,2021,0.0538738965988159,0.0,0.0,20,44
NOVEL_MT_15,2021,0.0094282031059265,0.0,0.0,58,38
NOVEL_MT_11,2021,0.019478440284729,0.0,0.0,17,55
NOVEL_SA_29,2021,0.0266368985176086,0.0,0.0,32,42
NOVEL_SA_13,2021,0.0209711194038391,0.0,0.0,49,45
NOVEL_SA_49,2021,0.008472740650177,0.0,0.0,113,41
NOVEL_SA_12,2021,0.0550742149353027,0.0,0.0,60,46
NOVEL_SA_11,2021,0.0592514276504516,0.0,0.0,3,42
NOVEL_MT_244,2022,0.0527283549308776,0.0,0.0,4,30
NOVEL_MT_60,2022,0.0583652257919311,0.0,0.0,7,0
NOVEL_MT_280,2022,0.0222096443176269,0.0,0.0,10,35
NOVEL_MT_306,2024,0.0531942248344421,0.0,0.0,8,28
NOVEL_MT_188,2025,0.3841414451599121,0.0,0.0,6,0
