global_paper_id,local_paper_id,title,domain,split,score,method
SKG_MT_1366,1366,What do Neural Machine Translation Models Learn about Morphology,MT,SKG,0.6814070388484234,tfidf
SKG_MT_1367,1367,Using Distributional Similarity of Multi-way Translations to Predict Multiword Expression Compositionality,MT,SKG,0.5528801370178708,tfidf
SKG_MT_1368,1368,The University of Helsinki Submission to the IWSLT2020 Offline SpeechTranslation Task,MT,SKG,0.5715573970637858,tfidf
SKG_MT_1369,1369,Universal Neural Machine Translation for Extremely Low Resource Languages,MT,SKG,0.7484174485760973,tfidf
SKG_MT_1370,1370,CASICT-DCU Neural Machine Translation Systems for WMT17,MT,SKG,0.6112531777273559,tfidf
SKG_MT_1371,1371,Retrieving Sequential Information for Non-Autoregressive Neural Machine Translation,MT,SKG,0.865101903390153,tfidf
SKG_MT_1372,1372,On the Evaluation of Semantic Phenomena in Neural Machine Translation Using Natural Language Inference,MT,SKG,0.5101081305930756,tfidf
SKG_MT_1374,1374,Simple and Effective Noisy Channel Modeling for Neural Machine Translation,MT,SKG,0.804674085280686,tfidf
SKG_MT_1375,1375,LIUM SMT Machine Translation System for WMT 2010,MT,SKG,0.8114508240630159,tfidf
SKG_MT_1376,1376,The Karlsruhe Institute of Technology Translation Systems for the WMT 2012,MT,SKG,0.6801117578863409,tfidf
SKG_MT_1380,1380,LeBLEU N-gram-based Translation Evaluation Score for Morphologically Complex Languages,MT,SKG,0.5721593279334559,tfidf
SKG_MT_1382,1382,Non-Autoregressive Machine Translation with Latent Alignments,MT,SKG,0.6685208488674765,tfidf
SKG_MT_1383,1383,"Machine Translation, it’s a question of style, innit The case of English tag questions",MT,SKG,0.5329591274296277,tfidf
SKG_MT_1384,1384,Facilitating Translation Using Source Language Paraphrase Lattices,MT,SKG,0.7144695422363189,tfidf
SKG_MT_1386,1386,Phrase Training Based Adaptation for Statistical Machine Translation,MT,SKG,0.9067390875956086,tfidf
SKG_MT_1387,1387,Effective Domain Mixing for Neural Machine Translation,MT,SKG,0.5820254171424304,tfidf
SKG_MT_1389,1389,Machine Translation With Weakly Paired Documents,MT,SKG,0.6637521609385089,tfidf
SKG_MT_1390,1390,The LIGA (LIGLIA) Machine Translation System for WMT 2011,MT,SKG,0.5861149247763551,tfidf
SKG_MT_1391,1391,Transformer-based Double-token Bidirectional Autoregressive Decoding in Neural Machine Translation,MT,SKG,0.6060660794646935,tfidf
SKG_MT_1393,1393,Tencent AI Lab Machine Translation Systems for the WMT20 Biomedical Translation Task,MT,SKG,0.5894053869828594,tfidf
SKG_MT_1394,1394,Evaluating Machine Translations Using mNCD,MT,SKG,0.8666545324559287,tfidf
SKG_MT_1395,1395,Learning Translation Consensus with Structured Label Propagation,MT,SKG,0.7032526966085028,tfidf
SKG_MT_1397,1397,Widening the Representation Bottleneck in Neural Machine Translation with Lexical Shortcuts,MT,SKG,0.8048726790601634,tfidf
SKG_MT_1398,1398,Robust Neural Machine Translation with Doubly Adversarial Inputs,MT,SKG,0.7187833681957041,tfidf
SKG_MT_1399,1399,From n-gram-based to CRF-based Translation Models,MT,SKG,0.645439863204956,semantic
SKG_MT_1400,1400,Machine Learning for Hybrid Machine Translation,MT,SKG,0.5728263925209546,tfidf
SKG_MT_1402,1402,Multi-Source Neural Machine Translation with Data Augmentation,MT,SKG,0.5365690758353934,tfidf
SKG_MT_1403,1403,Unsupervised Adaptation for Statistical Machine Translation,MT,SKG,0.6856894218144679,tfidf
SKG_MT_1404,1404,Learning to Generate Word- and Phrase-Embeddings for Efficient Phrase-Based Neural Machine Translation,MT,SKG,0.7181993987815335,tfidf
SKG_MT_1405,1405,NICT’s Machine Translation Systems for the WMT19 Similar Language Translation Task,MT,SKG,0.5297777039454847,tfidf
SKG_MT_1407,1407,Using Context in Neural Machine Translation Training Objectives,MT,SKG,0.9177102692379389,tfidf
SKG_MT_1409,1409,Lexically Constrained Neural Machine Translation with Levenshtein Transformer,MT,SKG,0.526433963348236,tfidf
SKG_MT_1416,1416,A Teacher-Student Framework for Zero-Resource Neural Machine Translation,MT,SKG,0.6732156963904478,tfidf
SKG_MT_1417,1417,Improving Unsupervised Word-by-Word Translation with Language Model and Denoising Autoencoder,MT,SKG,0.5824524892002318,tfidf
SKG_MT_1418,1418,Monash University’s Submissions to the WNGT 2019 Document Translation Task,MT,SKG,0.6437900320898672,tfidf
SKG_MT_1419,1419,UCSMNLP Statistical Machine Translation for WAT 2019,MT,SKG,0.5798816141029489,tfidf
SKG_MT_1420,1420,Adapting Multilingual Neural Machine Translation to Unseen Languages,MT,SKG,0.5342574172657663,tfidf
SKG_MT_1421,1421,Smaller Alignment Models for Better Translations Unsupervised Word Alignment with the l0-norm,MT,SKG,0.5314551624026351,tfidf
SKG_MT_1422,1422,Unsupervised Question Answering by Cloze Translation,MT,SKG,0.7384622992537949,tfidf
SKG_MT_1424,1424,Unsupervised Neural Machine Translation with Weight Sharing,MT,SKG,0.7106104932232615,tfidf
SKG_MT_1425,1425,Selecting Data for English-to-Czech Machine Translation,MT,SKG,0.6244729926842989,tfidf
SKG_MT_1428,1428,Imitation Attacks and Defenses for Black-box Machine Translation Systems,MT,SKG,0.6569461394224749,tfidf
SKG_MT_1429,1429,Dialectal Arabic to English Machine Translation Pivoting through Modern Standard Arabic,MT,SKG,0.7660894571879081,tfidf
SKG_MT_1430,1430,Touch Editing A Flexible One-Time Interaction Approach for Translation,MT,SKG,0.6319467054155645,tfidf
SKG_MT_1431,1431,End-to-End Simultaneous Translation System for IWSLT2020 Using Modality Agnostic Meta-Learning,MT,SKG,0.7468448355778049,tfidf
SKG_MT_1432,1432,Instance Weighting for Neural Machine Translation Domain Adaptation,MT,SKG,0.7192394936623796,tfidf
SKG_MT_1433,1433,Towards Two-Dimensional Sequence to Sequence Model in Neural Machine Translation,MT,SKG,0.5880667621198429,tfidf
SKG_MT_1434,1434,Learning Hidden Unit Contribution for Adapting Neural Machine Translation Models,MT,SKG,0.6294545655228295,tfidf
SKG_MT_1437,1437,SORT An Interactive Source-Rewriting Tool for Improved Translation,MT,SKG,0.6604511141777039,semantic
SKG_MT_1441,1441,CASMACAT A Computer-assisted Translation Workbench,MT,SKG,0.5692793310255387,tfidf
SKG_MT_1443,1443,Japanese Predicate Conjugation for Neural Machine Translation,MT,SKG,0.8172197307596698,tfidf
SKG_MT_1444,1444,Neural Machine Translation with Source Dependency Representation,MT,SKG,0.6895667756886276,tfidf
SKG_MT_1445,1445,Improving Mongolian-Chinese Neural Machine Translation with Morphological Noise,MT,SKG,0.5897585260269896,tfidf
SKG_MT_1447,1447,Simultaneous Translation Policies From Fixed to Adaptive,MT,SKG,0.501174032966164,tfidf
SKG_MT_1450,1450,"Machine Translation for English–Inuktitut with Segmentation, Data Acquisition and Pre-Training",MT,SKG,0.8120573044168752,tfidf
SKG_MT_1451,1451,Challenging Language-Dependent Segmentation for Arabic An Application to Machine Translation and Part-of-Speech Tagging,MT,SKG,0.5933425613184531,tfidf
SKG_MT_1452,1452,Automatic Post-Editing of Machine Translation A Neural Programmer-Interpreter Approach,MT,SKG,0.5880252340493587,tfidf
SKG_MT_1456,1456,Learning Word Reorderings for Hierarchical Phrase-based Statistical Machine Translation,MT,SKG,0.5065108447837898,tfidf
SKG_MT_1457,1457,Combining Sequence Distillation and Transfer Learning for Efficient Low-Resource Neural Machine Translation Models,MT,SKG,0.9042175682613722,tfidf
SKG_MT_1461,1461,Automatically Predicting Sentence Translation Difficulty,MT,SKG,0.6376580112242021,tfidf
SKG_MT_1463,1463,Selective Attention for Context-aware Neural Machine Translation,MT,SKG,0.6606481708673085,tfidf
SKG_MT_1465,1465,Multimodal Machine Translation with Embedding Prediction,MT,SKG,0.6360509875562209,tfidf
SKG_MT_1466,1466,Trainable Greedy Decoding for Neural Machine Translation,MT,SKG,0.5875241117409388,tfidf
SKG_MT_1467,1467,Neural Machine Translation with Word Predictions,MT,SKG,0.8430156484742077,tfidf
SKG_MT_1468,1468,Content Word Aware Neural Machine Translation,MT,SKG,0.7441352708765159,tfidf
SKG_MT_1469,1469,"Simple, Scalable Adaptation for Neural Machine Translation",MT,SKG,0.8398189097788988,tfidf
SKG_MT_1473,1473,Detecting Highly Confident Word Translations from Comparable Corpora without Any Prior Knowledge,MT,SKG,0.6099674999635947,tfidf
SKG_MT_1474,1474,Learning Continuous Phrase Representations for Translation Modeling,MT,SKG,0.8164995511674107,tfidf
SKG_MT_1475,1475,Sequence to Sequence Mixture Model for Diverse Machine Translation,MT,SKG,0.7047292371715438,tfidf
SKG_NLI_0,0,Discriminative Nearest Neighbor Few-Shot Intent Detection by Transferring Natural Language Inference,NLI,SKG,0.6229024434836944,tfidf
SKG_NLI_2,2,Supervised Learning of Universal Sentence Representations from Natural Language Inference Data,NLI,SKG,0.6140363514156535,tfidf
SKG_NLI_3,3,Unsupervised Natural Language Inference via Decoupled Multimodal Contrastive Learning,NLI,SKG,0.5003795344823767,tfidf
SKG_NLI_4,4,Discourse Marker Augmented Network with Reinforcement Learning for Natural Language Inference,NLI,SKG,0.5397836344217942,tfidf
SKG_NLI_5,5,Dual Inference for Improving Language Understanding and Generation,NLI,SKG,0.7054542723700449,tfidf
SKG_NLI_8,8,Mining Knowledge for Natural Language Inference from Wikipedia Categories,NLI,SKG,0.7766011016497566,tfidf
SKG_NLI_10,10,DR-BiLSTM Dependent Reading Bidirectional LSTM for Natural Language Inference,NLI,SKG,0.7002287661294435,tfidf
SKG_NLI_12,12,Neural Natural Language Inference Models Enhanced with External Knowledge,NLI,SKG,0.6221452687491205,tfidf
SKG_NLI_16,16,Avoiding the Hypothesis-Only Bias in Natural Language Inference via Ensemble Adversarial Training,NLI,SKG,0.7886013682320993,tfidf
SKG_NLI_17,17,General Purpose Text Embeddings from Pre-trained Language Models for Scalable Inference,NLI,SKG,0.5920090145162451,tfidf
SKG_NLI_18,18,Discriminatively-Tuned Generative Classifiers for Robust Natural Language Inference,NLI,SKG,0.693783719725789,tfidf
SKG_NLI_19,19,Enhancing Generalization in Natural Language Inference by Syntax,NLI,SKG,0.6744311620539057,tfidf
SKG_PAR_0,0,Scene Graph Parsing as Dependency Parsing,PAR,SKG,0.5344248925304377,tfidf
SKG_PAR_1,1,Transition-based Parsing with Stack-Transformers,PAR,SKG,0.5725843769563249,tfidf
SKG_PAR_3,3,Vine Pruning for Efficient Multi-Pass Dependency Parsing,PAR,SKG,0.5751651480604291,tfidf
SKG_PAR_4,4,Constituency Parsing with a Self-Attentive Encoder,PAR,SKG,0.5737900917734119,tfidf
SKG_PAR_5,5,Transition-Based Dependency Parsing with Heuristic Backtracking,PAR,SKG,0.7778523209628051,tfidf
SKG_PAR_6,6,Pushing the Limits of AMR Parsing with Self-Learning,PAR,SKG,0.7017560813114108,tfidf
SKG_PAR_7,7,LSTM Shift-Reduce CCG Parsing,PAR,SKG,0.6633897746132105,tfidf
SKG_PAR_8,8,Improving Compositional Generalization in Semantic Parsing,PAR,SKG,0.672647112110213,tfidf
SKG_PAR_9,9,UofR at SemEval-2016 Task 8 Learning Synchronous Hyperedge Replacement Grammar for AMR Parsing,PAR,SKG,0.5615385045895029,tfidf
SKG_PAR_10,10,The SLT-Interactions Parsing System at the CoNLL 2018 Shared Task,PAR,SKG,0.6747144100568963,tfidf
SKG_PAR_11,11,Conversational Semantic Parsing,PAR,SKG,0.6569064674083805,tfidf
SKG_PAR_13,13,Cross-Lingual Dependency Parsing by POS-Guided Word Reordering,PAR,SKG,0.7098365027209101,tfidf
SKG_PAR_14,14,Evaluating Dependency Parsing Robust and Heuristics-Free Cross-Annotation Evaluation,PAR,SKG,0.6705708503723145,semantic
SKG_PAR_16,16,Rethinking Self-Attention Towards Interpretability in Neural Parsing,PAR,SKG,0.5261638948251314,tfidf
SKG_PAR_18,18,Arc-swift A Novel Transition System for Dependency Parsing,PAR,SKG,0.7945433327314171,tfidf
SKG_PAR_20,20,Easy-First POS Tagging and Dependency Parsing with Beam Search,PAR,SKG,0.5450825080025936,tfidf
SKG_PAR_21,21,Exploring Contextualized Neural Language Models for Temporal Dependency Parsing,PAR,SKG,0.641727319418913,tfidf
SKG_PAR_23,23,Grounded Adaptation for Zero-shot Executable Semantic Parsing,PAR,SKG,0.673769130842592,tfidf
SKG_PAR_25,25,JBNU at MRP 2019 Multi-level Biaffine Attention for Semantic Dependency Parsing,PAR,SKG,0.7944226210394527,tfidf
SKG_PAR_26,26,Bridging Textual and Tabular Data for Cross-Domain Text-to-SQL Semantic Parsing,PAR,SKG,0.7010642506549676,tfidf
SKG_PAR_28,28,Joint Syntacto-Discourse Parsing and the Syntacto-Discourse Treebank,PAR,SKG,0.7412212732405161,tfidf
SKG_PAR_29,29,Integrated Learning of Dialog Strategies and Semantic Parsing,PAR,SKG,0.6898818375212497,tfidf
SKG_PAR_32,32,Unsupervised Parsing with S-DIORA Single Tree Encoding for Deep Inside-Outside Recursive Autoencoders,PAR,SKG,0.8934243745640243,tfidf
SKG_PAR_34,34,Optimistic Backtracking - A Backtracking Overlay for Deterministic Incremental Parsing,PAR,SKG,0.5035952181320543,tfidf
SKG_PAR_35,35,On WordNet Semantic Classes and Dependency Parsing,PAR,SKG,0.6542130550771837,tfidf
SKG_PAR_36,36,Global Neural CCG Parsing with Optimality Guarantees,PAR,SKG,0.572116918323002,tfidf
SKG_PAR_38,38,Global Transition-based Non-projective Dependency Parsing,PAR,SKG,0.734350055301324,tfidf
SKG_PAR_39,39,Semantic Parsing with Syntax- and Table-Aware SQL Generation,PAR,SKG,0.5857586865090243,tfidf
SKG_PAR_42,42,Coarse-to-Fine Decoding for Neural Semantic Parsing,PAR,SKG,0.6681521684410555,tfidf
SKG_PAR_44,44,English Multiword Expression-aware Dependency Parsing Including Named Entities,PAR,SKG,0.59687630332318,tfidf
SKG_PAR_46,46,A Transition-based System for Universal Dependency Parsing,PAR,SKG,0.7556788325309753,semantic
SKG_PAR_51,51,An Unsupervised Joint System for Text Generation from Knowledge Graphs and Semantic Parsing,PAR,SKG,0.7314024131046016,tfidf
SKG_PAR_52,52,Approximate PCFG Parsing Using Tensor Decomposition,PAR,SKG,0.6376316644121861,tfidf
SKG_PAR_53,53,Leveraging Domain-Independent Information in Semantic Parsing,PAR,SKG,0.616804466715498,tfidf
SKG_PAR_56,56,Joint Inference for Heterogeneous Dependency Parsing,PAR,SKG,0.6412941711025537,tfidf
SKG_PAR_57,57,Neural Architectures for Multilingual Semantic Parsing,PAR,SKG,0.5530191967352823,tfidf
SKG_PAR_59,59,Effective Greedy Inference for Graph-based Non-Projective Dependency Parsing,PAR,SKG,0.5873595560306188,tfidf
SKG_PAR_61,61,Efficient Disfluency Detection with Transition-based Parsing,PAR,SKG,0.7233687215986407,tfidf
SKG_PAR_63,63,The HIT-SCIR System for End-to-End Parsing of Universal Dependencies,PAR,SKG,0.5468012556390368,tfidf
SKG_PAR_64,64,Compressing Transformer-Based Semantic Parsing Models using Compositional Code Embeddings,PAR,SKG,0.6983901307066088,tfidf
SKG_PAR_65,65,Parsing with Context Embeddings,PAR,SKG,0.5232094331914262,tfidf
SKG_PAR_67,67,Feature Optimization for Constituent Parsing via Neural Networks,PAR,SKG,0.671958594501176,tfidf
SKG_PAR_68,68,End-to-End Graph-Based TAG Parsing with Neural Networks,PAR,SKG,0.5397713915867812,tfidf
SKG_PAR_69,69,Uptraining for Accurate Deterministic Question Parsing,PAR,SKG,0.5034932755561997,tfidf
SKG_PAR_70,70,Keep it Surprisingly Simple A Simple First Order Graph Based Parsing Model for Joint Morphosyntactic Parsing in Sanskrit,PAR,SKG,0.8573210362633903,tfidf
SKG_PAR_72,72,Combining Global Models for Parsing Universal Dependencies,PAR,SKG,0.6221151306045,tfidf
SKG_PAR_74,74,Initial Explorations of CCG Supertagging for Universal Dependency Parsing,PAR,SKG,0.5387221700993358,tfidf
SKG_PAR_75,75,"Tokenizing, POS Tagging, Lemmatizing and Parsing UD 2.0 with UDPipe",PAR,SKG,0.7353484630584717,semantic
SKG_PAR_76,76,Approximate Dynamic Oracle for Dependency Parsing with Reinforcement Learning,PAR,SKG,0.5846309990707184,tfidf
SKG_PAR_77,77,Amazon at MRP 2019 Parsing Meaning Representations with Lexical and Phrasal Anchoring,PAR,SKG,0.5253537669796298,tfidf
SKG_PAR_78,78,Combining Generative and Discriminative Approaches to Unsupervised Dependency Parsing via Dual Decomposition,PAR,SKG,0.7452832231089713,tfidf
SKG_PAR_79,79,An Effective Neural Network Model for Graph-based Dependency Parsing,PAR,SKG,0.5977018489717449,tfidf
SKG_PAR_81,81,UDapter Language Adaptation for Truly Universal Dependency Parsing,PAR,SKG,0.8322730073804058,tfidf
SKG_PAR_83,83,Online Back-Parsing for AMR-to-Text Generation,PAR,SKG,0.6696656043308771,tfidf
SKG_PAR_84,84,Identifying Cascading Errors using Constraints in Dependency Parsing,PAR,SKG,0.696321710884694,tfidf
SKG_PAR_86,86,Universal Dependency Parsing from Scratch,PAR,SKG,0.5519515683235232,tfidf
SKG_PAR_87,87,Improved Fully Unsupervised Parsing with Zoomed Learning,PAR,SKG,0.675255912817825,tfidf
SKG_PAR_88,88,Parsing Speech a Neural Approach to Integrating Lexical and Acoustic-Prosodic Information,PAR,SKG,0.5702128382909141,tfidf
SKG_PAR_89,89,Effects of Noun Phrase Bracketing in Dependency Parsing and Machine Translation,PAR,SKG,0.6155627598475919,tfidf
SKG_PAR_90,90,Joint Syntacto-Discourse Parsing and the Syntacto-Discourse Treebank,PAR,SKG,0.560949041241918,tfidf
SKG_PAR_92,92,TAG Parsing with Neural Networks and Vector Representations of Supertags,PAR,SKG,0.5253008099995783,tfidf
SKG_PAR_93,93,Transition-based Parsing with Lighter Feed-Forward Networks,PAR,SKG,0.5087111144278129,tfidf
SKG_PAR_94,94,Accurate Parsing with Compact Tree-Substitution Grammars Double-DOP,PAR,SKG,0.6973050253894193,tfidf
SKG_PAR_95,95,Stack-based Multi-layer Attention for Transition-based Dependency Parsing,PAR,SKG,0.6536208878213097,tfidf
SKG_PAR_99,99,"82 Treebanks, 34 Models Universal Dependency Parsing with Multi-Treebank Models",PAR,SKG,0.6556743383407593,semantic
SKG_PAR_100,100,Structured Training for Neural Network Transition-Based Parsing,PAR,SKG,0.6612928360516783,tfidf
SKG_PAR_101,101,SJTU-NICT at MRP 2019 Multi-Task Learning for End-to-End Uniform Semantic Graph Parsing,PAR,SKG,0.5681579040272682,tfidf
SKG_PAR_102,102,Pre- and In-Parsing Models for Neural Empty Category Detection,PAR,SKG,0.5740439604964649,tfidf
