paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count
NOVEL_MT_219,2021,0.9419267773628236,0.0,0.0,1,29
NOVEL_MT_221,2021,0.9516536593437196,0.0,0.0,12,56
NOVEL_MT_224,2021,0.9855804443359376,0.0,0.0,27,61
NOVEL_MT_227,2021,0.9435855746269226,0.0,0.0,37,45
NOVEL_MT_190,2021,0.9272621273994446,0.0,0.0,3,29
NOVEL_MT_192,2021,0.9418120384216307,0.0,0.0,15,38
NOVEL_MT_193,2021,0.9335504770278932,0.0,0.0,5,22
NOVEL_MT_198,2021,0.9901374578475952,0.0,0.0,13,32
NOVEL_MT_202,2021,0.9866971969604492,0.0,0.0,12,55
NOVEL_MT_205,2021,0.9454736709594728,0.0,0.0,7,54
NOVEL_MT_207,2021,0.9858528971672058,0.0,0.0,5,18
NOVEL_MT_208,2021,0.9815900921821594,0.0,0.0,66,45
NOVEL_MT_0,2021,0.9428442716598512,0.0,0.0,0,24
NOVEL_MT_2,2021,0.9498156309127808,0.0,0.0,12,71
NOVEL_MT_4,2021,0.9395760297775269,0.0,0.0,0,23
NOVEL_MT_5,2021,0.947824776172638,0.0,0.0,13,34
NOVEL_MT_10,2021,0.9527398347854614,0.0,0.0,13,44
NOVEL_MT_29,2021,0.9401035308837892,0.0,0.0,0,26
NOVEL_MT_31,2021,0.9105273485183716,0.0,0.0,1,27
NOVEL_MT_35,2021,0.923137664794922,0.0,0.0,2,10
NOVEL_MT_37,2021,0.9893999099731444,0.0,0.0,23,74
NOVEL_MT_39,2021,0.9509338140487672,0.0,0.0,17,52
NOVEL_MT_40,2021,0.984106719493866,0.0,0.0,1,41
NOVEL_MT_19,2021,0.9513866305351256,0.0,0.0,0,13
NOVEL_MT_21,2021,0.9222944378852844,0.0,0.0,2,60
NOVEL_MT_23,2021,0.934066116809845,0.0,0.0,1,21
NOVEL_MT_24,2021,0.99025696516037,0.0,0.0,70,44
NOVEL_MT_25,2021,0.9491504430770874,0.0,0.0,29,60
NOVEL_MT_26,2021,0.9508516192436218,0.0,0.0,15,27
NOVEL_MT_54,2021,0.9851033091545104,0.0,0.0,53,43
NOVEL_DIA_26,2021,0.9535639882087708,0.0,0.0,18,58
NOVEL_MT_61,2021,0.944938063621521,0.0,0.0,3,33
NOVEL_MT_62,2021,0.9525135159492492,0.0,0.0,9,56
NOVEL_MT_42,2021,0.9391635656356812,0.0,0.0,31,58
NOVEL_MT_45,2021,0.9285638928413392,0.0,0.0,2,0
NOVEL_MT_47,2021,0.9884320497512816,0.0,0.0,11,26
NOVEL_MT_49,2021,0.9435818791389464,0.0,0.0,2,26
NOVEL_MT_52,2021,0.9529212117195128,0.0,0.0,8,35
NOVEL_MT_53,2021,0.9717704653739928,0.0,0.0,1,37
NOVEL_MT_172,2021,0.9809679985046388,0.0,0.0,13,38
NOVEL_MT_174,2021,0.9420593976974488,0.0,0.0,8,1
NOVEL_MT_177,2021,0.9396950006484984,0.0,0.0,22,57
NOVEL_MT_179,2021,0.987751603126526,0.0,0.0,37,52
NOVEL_MT_180,2021,0.982465922832489,0.0,0.0,1,27
NOVEL_MT_181,2021,0.9434932470321656,0.0,0.0,4,44
NOVEL_MT_182,2021,0.9507102966308594,0.0,0.0,19,51
NOVEL_MT_183,2021,0.9314504861831664,0.0,0.0,5,79
NOVEL_MT_185,2021,0.9773480296134948,0.0,0.0,22,44
NOVEL_MT_186,2021,0.988846480846405,0.0,0.0,20,45
NOVEL_MT_187,2021,0.9902198910713196,0.0,0.0,37,28
NOVEL_DIA_25,2021,0.9264564514160156,0.0,0.0,2,27
NOVEL_MT_189,2021,0.9745506048202516,0.0,0.0,7,21
NOVEL_QA_0,2021,0.9847456216812134,0.0,0.0,48,90
NOVEL_QA_1,2021,0.939929187297821,0.0,0.0,1,0
NOVEL_MT_63,2021,0.97850102186203,0.0,0.0,6,40
NOVEL_MT_64,2021,0.9496694803237916,0.0,0.0,6,62
NOVEL_MT_66,2021,0.9868782758712769,0.0,0.0,16,45
NOVEL_MT_67,2021,0.9511993527412416,0.0,0.0,0,33
NOVEL_MT_71,2021,0.938956081867218,0.0,0.0,4,11
NOVEL_MT_74,2021,0.9591352343559264,0.0,0.0,1,28
NOVEL_MT_88,2021,0.9495807886123656,0.0,0.0,33,41
NOVEL_MT_89,2021,0.9853367805480956,0.0,0.0,67,25
NOVEL_MT_91,2021,0.9284208416938782,0.0,0.0,2,37
NOVEL_MT_92,2021,0.9336553812026978,0.0,0.0,16,40
NOVEL_MT_77,2021,0.9499574899673462,0.0,0.0,4,16
NOVEL_MT_78,2021,0.9859175682067872,0.0,0.0,27,43
NOVEL_MT_81,2021,0.9413436055183412,0.0,0.0,24,63
NOVEL_MT_82,2021,0.9434558749198914,0.0,0.0,3,51
NOVEL_MT_83,2021,0.9313758611679076,0.0,0.0,1,34
NOVEL_MT_86,2021,0.9602211117744446,0.0,0.0,60,65
NOVEL_MT_148,2021,0.954416275024414,0.0,0.0,7,31
NOVEL_MT_150,2021,0.9907203912734984,0.0,0.0,35,39
NOVEL_MT_153,2021,0.939148247241974,0.0,0.0,3,109
NOVEL_MT_154,2021,0.980396568775177,0.0,0.0,35,60
NOVEL_MT_155,2021,0.9332724809646606,0.0,0.0,2,29
NOVEL_MT_156,2021,0.9349403381347656,0.0,0.0,3,61
NOVEL_MT_161,2021,0.984233856201172,0.0,0.0,4,22
NOVEL_MT_165,2021,0.9358266592025756,0.0,0.0,1,21
NOVEL_MT_167,2021,0.9851174354553224,0.0,0.0,28,34
NOVEL_MT_168,2021,0.9307605624198914,0.0,0.0,7,69
NOVEL_QA_4,2021,0.945452868938446,0.0,0.0,34,57
NOVEL_QA_5,2021,0.930329978466034,0.0,0.0,1,48
NOVEL_QA_7,2021,0.9876142740249634,0.0,0.0,10,19
NOVEL_QA_8,2021,0.94839209318161,0.0,0.0,9,33
NOVEL_QA_10,2021,0.9445055723190308,0.0,0.0,22,51
NOVEL_MT_93,2021,0.952343761920929,0.0,0.0,29,48
NOVEL_MT_96,2021,0.9843069911003112,0.0,0.0,7,48
NOVEL_MT_99,2021,0.946185290813446,0.0,0.0,14,26
NOVEL_MT_101,2021,0.9262876510620116,0.0,0.0,3,41
NOVEL_MT_104,2021,0.949302852153778,0.0,0.0,4,55
NOVEL_MT_105,2021,0.9314987063407898,0.0,0.0,3,21
NOVEL_MT_107,2021,0.9240577816963196,0.0,0.0,7,69
NOVEL_MT_108,2021,0.9373960494995116,0.0,0.0,54,43
NOVEL_SUM_41,2021,0.990916907787323,0.0,0.0,12,27
NOVEL_SUM_42,2021,0.9720528721809388,0.0,0.0,70,34
NOVEL_SUM_44,2021,0.9362018704414368,0.0,0.0,43,62
NOVEL_SUM_14,2021,0.9462724924087524,0.0,0.0,1,82
NOVEL_SUM_15,2021,0.973110854625702,0.0,0.0,35,34
NOVEL_SUM_16,2021,0.9484424591064452,0.0,0.0,40,57
NOVEL_SUM_64,2021,0.937719464302063,0.0,0.0,26,77
NOVEL_SUM_66,2021,0.9434149861335754,0.0,0.0,11,47
NOVEL_SUM_67,2021,0.987156867980957,0.0,0.0,19,34
NOVEL_SUM_68,2021,0.952397346496582,0.0,0.0,74,65
NOVEL_SUM_17,2021,0.9513880610466005,0.0,0.0,4,54
NOVEL_SUM_19,2021,0.9342761039733888,0.0,0.0,31,68
NOVEL_SUM_20,2021,0.9444537162780762,0.0,0.0,6,64
NOVEL_SUM_21,2021,0.9900587201118468,0.0,0.0,70,52
NOVEL_SUM_22,2021,0.9535639882087708,0.0,0.0,18,58
NOVEL_SUM_23,2021,0.9879177212715148,0.0,0.0,23,35
NOVEL_SUM_3,2021,0.9522344470024108,0.0,0.0,26,44
NOVEL_SUM_39,2021,0.9921358227729796,0.0,0.0,43,37
NOVEL_QA_12,2021,0.9515687227249146,0.0,0.0,33,51
NOVEL_QA_13,2021,0.94090473651886,0.0,0.0,122,48
NOVEL_QA_14,2021,0.9875497817993164,0.0,0.0,29,49
NOVEL_QA_15,2021,0.9547175168991088,0.0,0.0,99,45
NOVEL_QA_16,2021,0.9533385038375854,0.0,0.0,39,40
NOVEL_QA_17,2021,0.9342108964920044,0.0,0.0,0,11
NOVEL_QA_18,2021,0.9382206201553344,0.0,0.0,11,25
NOVEL_QA_21,2021,0.9892603754997252,0.0,0.0,27,28
NOVEL_QA_22,2021,0.9366620779037476,0.0,0.0,21,43
NOVEL_QA_25,2021,0.948862850666046,0.0,0.0,4,28
NOVEL_QA_26,2021,0.96046781539917,0.0,0.0,2,37
NOVEL_QA_27,2021,0.944121479988098,0.0,0.0,4,38
NOVEL_SUM_36,2021,0.9417611956596376,0.0,0.0,1,33
NOVEL_SUM_37,2021,0.9514340162277222,0.0,0.0,62,73
NOVEL_SUM_38,2021,0.9729689359664916,0.0,0.0,122,45
NOVEL_SUM_45,2021,0.9840998649597168,0.0,0.0,27,43
NOVEL_SUM_46,2021,0.9360116124153136,0.0,0.0,129,73
NOVEL_SUM_6,2021,0.9593753814697266,0.0,0.0,10,51
NOVEL_SUM_7,2021,0.9515687227249146,0.0,0.0,33,51
NOVEL_SUM_8,2021,0.9332864880561828,0.0,0.0,5,25
NOVEL_SUM_10,2021,0.9529406428337096,0.0,0.0,4,57
NOVEL_SUM_11,2021,0.9417785406112672,0.0,0.0,76,32
NOVEL_SUM_12,2021,0.9851325154304504,0.0,0.0,31,46
NOVEL_SUM_13,2021,0.9443341493606568,0.0,0.0,20,27
NOVEL_SUM_56,2021,0.9885041117668152,0.0,0.0,11,26
NOVEL_SUM_58,2021,0.9838992953300476,0.0,0.0,24,57
NOVEL_SUM_59,2021,0.9513787031173706,0.0,0.0,9,40
NOVEL_SUM_60,2021,0.986828625202179,0.0,0.0,33,65
NOVEL_SUM_61,2021,0.9405760765075684,0.0,0.0,35,69
NOVEL_SUM_69,2021,0.9375075101852416,0.0,0.0,13,33
NOVEL_SUM_70,2021,0.9879159927368164,0.0,0.0,7,31
NOVEL_SUM_24,2021,0.9858666658401488,0.0,0.0,12,71
NOVEL_SUM_26,2021,0.9355065226554872,0.0,0.0,22,59
NOVEL_SUM_28,2021,0.952509582042694,0.0,0.0,2,31
NOVEL_SUM_30,2021,0.9404509663581848,0.0,0.0,8,38
NOVEL_SUM_31,2021,0.9527502059936525,0.0,0.0,20,34
NOVEL_SUM_32,2021,0.9525157809257508,0.0,0.0,26,66
NOVEL_SUM_33,2021,0.9361814260482788,0.0,0.0,5,36
NOVEL_QA_30,2021,0.9351970553398132,0.0,0.0,0,51
NOVEL_QA_32,2021,0.9428821802139282,0.0,0.0,3,39
NOVEL_MT_116,2021,0.9506295323371888,0.0,0.0,4,41
NOVEL_MT_117,2021,0.942959189414978,0.0,0.0,36,49
NOVEL_MT_109,2021,0.9311457872390748,0.0,0.0,6,26
NOVEL_MT_110,2021,0.952358901500702,0.0,0.0,1,0
NOVEL_MT_112,2021,0.9298378229141236,0.0,0.0,8,34
NOVEL_MT_113,2021,0.9442805051803588,0.0,0.0,2,34
NOVEL_MT_115,2021,0.9450756311416626,0.0,0.0,12,26
NOVEL_SUM_47,2021,0.9865371584892272,0.0,0.0,209,51
NOVEL_SUM_49,2021,0.9791959524154664,0.0,0.0,128,56
NOVEL_SUM_52,2021,0.9462934732437134,0.0,0.0,1,26
NOVEL_SUM_53,2021,0.986458659172058,0.0,0.0,15,26
NOVEL_SUM_54,2021,0.9374070167541504,0.0,0.0,85,21
NOVEL_DIA_56,2021,0.9374070167541504,0.0,0.0,85,21
NOVEL_DIA_59,2021,0.9629300832748412,0.0,0.0,60,39
NOVEL_DIA_63,2021,0.948840320110321,0.0,0.0,19,31
NOVEL_SUM_71,2021,0.952450394630432,0.0,0.0,64,69
NOVEL_SUM_72,2021,0.9814404249191284,0.0,0.0,199,46
NOVEL_SUM_73,2021,0.9334275126457214,0.0,0.0,40,46
NOVEL_SUM_75,2021,0.9446712732315063,0.0,0.0,4,37
NOVEL_SUM_76,2021,0.9366860389709472,0.0,0.0,20,18
NOVEL_SUM_77,2021,0.9376614689826964,0.0,0.0,13,29
NOVEL_QA_33,2021,0.952509582042694,0.0,0.0,2,31
NOVEL_QA_34,2021,0.9468178749084472,0.0,0.0,14,31
NOVEL_QA_35,2021,0.9902082681655884,0.0,0.0,13,34
NOVEL_QA_36,2021,0.9430297017097472,0.0,0.0,17,90
NOVEL_QA_37,2021,0.9498823285102844,0.0,0.0,19,26
NOVEL_QA_39,2021,0.9459600448608398,0.0,0.0,19,21
NOVEL_QA_40,2021,0.9454864263534546,0.0,0.0,26,42
NOVEL_QA_43,2021,0.9851804971694946,0.0,0.0,27,38
NOVEL_QA_2,2021,0.981637477874756,0.0,0.0,64,44
NOVEL_QA_3,2021,0.9426175951957704,0.0,0.0,73,38
NOVEL_QA_46,2021,0.9451031684875488,0.0,0.0,49,58
NOVEL_QA_47,2021,0.9837127923965454,0.0,0.0,7,45
NOVEL_QA_48,2021,0.9351446032524108,0.0,0.0,20,43
NOVEL_QA_50,2021,0.945354461669922,0.0,0.0,26,20
NOVEL_QA_52,2021,0.9401334524154664,0.0,0.0,1,25
NOVEL_DIA_65,2021,0.9423784017562866,0.0,0.0,8,63
NOVEL_DIA_66,2021,0.971241295337677,0.0,0.0,13,32
NOVEL_DIA_67,2021,0.937753677368164,0.0,0.0,5,52
NOVEL_DIA_68,2021,0.9497116208076476,0.0,0.0,26,47
NOVEL_DIA_69,2021,0.9480091333389282,0.0,0.0,7,30
NOVEL_DIA_70,2021,0.9454887509346008,0.0,0.0,10,63
NOVEL_DIA_71,2021,0.9459775686264038,0.0,0.0,5,34
NOVEL_DIA_55,2021,0.9351078271865844,0.0,0.0,8,15
NOVEL_MT_120,2021,0.954011619091034,0.0,0.0,52,57
NOVEL_MT_121,2021,0.9835103750228882,0.0,0.0,22,39
NOVEL_MT_122,2021,0.9515421986579896,0.0,0.0,7,68
NOVEL_MT_124,2021,0.9870718717575072,0.0,0.0,5,28
NOVEL_MT_125,2021,0.9492318034172058,0.0,0.0,19,58
NOVEL_MT_140,2021,0.9483224153518676,0.0,0.0,3,45
NOVEL_MT_141,2021,0.9544002413749696,0.0,0.0,2,25
NOVEL_MT_144,2021,0.9838349223136902,0.0,0.0,102,44
NOVEL_DIA_41,2021,0.9848535656929016,0.0,0.0,35,47
NOVEL_DIA_42,2021,0.9469249844551086,0.0,0.0,13,49
NOVEL_DIA_43,2021,0.9362018704414368,0.0,0.0,43,62
NOVEL_DIA_44,2021,0.9518521428108216,0.0,0.0,85,48
NOVEL_DIA_45,2021,0.92577064037323,0.0,0.0,72,69
NOVEL_DIA_47,2021,0.9435997009277344,0.0,0.0,12,33
NOVEL_DIA_49,2021,0.9462918043136596,0.0,0.0,11,57
NOVEL_MT_118,2021,0.934819519519806,0.0,0.0,28,35
NOVEL_QA_53,2021,0.9382528066635132,0.0,0.0,2,58
NOVEL_QA_54,2021,1.0,0.0,0.0,18,46
NOVEL_QA_55,2021,0.9420675039291382,0.0,0.0,6,18
NOVEL_QA_57,2021,0.9311681985855104,0.0,0.0,45,24
NOVEL_QA_58,2021,0.940808892250061,0.0,0.0,6,32
NOVEL_QA_59,2021,0.9401668310165404,0.0,0.0,10,39
NOVEL_QA_60,2021,0.9472902417182922,0.0,0.0,20,53
NOVEL_QA_61,2021,0.9728542566299438,0.0,0.0,11,23
NOVEL_QA_62,2021,0.9272621273994446,0.0,0.0,3,29
NOVEL_QA_23,2021,0.9416573643684388,0.0,0.0,11,18
NOVEL_QA_24,2021,0.9255879521369934,0.0,0.0,1,0
NOVEL_QA_65,2021,0.9902597665786744,0.0,0.0,18,38
NOVEL_QA_66,2021,0.9483884572982788,0.0,0.0,1,24
NOVEL_QA_67,2021,0.9447393417358398,0.0,0.0,18,39
NOVEL_DIA_50,2021,0.9492883682250975,0.0,0.0,9,33
NOVEL_DIA_51,2021,0.9574536085128784,0.0,0.0,35,55
NOVEL_DIA_52,2021,0.945848286151886,0.0,0.0,18,69
NOVEL_DIA_53,2021,0.9458462595939636,0.0,0.0,15,53
NOVEL_DIA_54,2021,0.9455934762954712,0.0,0.0,3,20
NOVEL_QA_69,2021,0.9898212552070618,0.0,0.0,10,35
NOVEL_QA_70,2021,0.9710214734077454,0.0,0.0,33,37
NOVEL_QA_86,2021,0.987090229988098,0.0,0.0,11,51
NOVEL_QA_63,2021,0.987717628479004,0.0,0.0,19,31
NOVEL_QA_64,2021,0.9730408787727356,0.0,0.0,11,49
NOVEL_MT_127,2021,0.9510010480880736,0.0,0.0,1,15
NOVEL_MT_128,2021,0.9855377078056335,0.0,0.0,13,38
NOVEL_MT_130,2021,0.939401626586914,0.0,0.0,1,21
NOVEL_MT_132,2021,0.9454975128173828,0.0,0.0,2,58
NOVEL_MT_133,2021,0.9435830116271972,0.0,0.0,2,17
NOVEL_MT_137,2021,0.938853085041046,0.0,0.0,6,28
NOVEL_QA_81,2021,0.91752827167511,0.0,0.0,35,77
NOVEL_QA_72,2021,0.9411737322807312,0.0,0.0,51,31
NOVEL_DIA_28,2021,0.9536808133125304,0.0,0.0,2,48
NOVEL_DIA_29,2021,0.9222707748413086,0.0,0.0,49,71
NOVEL_DIA_30,2021,0.9434161186218262,0.0,0.0,20,40
NOVEL_DIA_31,2021,0.9371708631515504,0.0,0.0,22,40
NOVEL_DIA_33,2021,0.9572020769119264,0.0,0.0,8,57
NOVEL_DIA_34,2021,0.944922149181366,0.0,0.0,39,70
NOVEL_DIA_35,2021,0.985526204109192,0.0,0.0,51,32
NOVEL_DIA_37,2021,0.947336196899414,0.0,0.0,42,45
NOVEL_DIA_39,2021,0.9264437556266784,0.0,0.0,4,35
NOVEL_DIA_40,2021,0.9450584650039672,0.0,0.0,1,18
NOVEL_QA_74,2021,0.949079692363739,0.0,0.0,91,46
NOVEL_QA_75,2021,0.9775126576423644,0.0,0.0,3,33
NOVEL_QA_76,2021,0.9901435971260072,0.0,0.0,32,49
NOVEL_MT_267,2021,0.9885584115982056,0.0,0.0,3,54
NOVEL_QA_44,2021,0.979805827140808,0.0,0.0,143,46
NOVEL_QA_45,2021,0.9375980496406556,0.0,0.0,17,87
NOVEL_QA_84,2021,0.988136887550354,0.0,0.0,5,41
NOVEL_MT_244,2022,0.9472716450691224,0.0,0.0,4,30
NOVEL_MT_280,2022,0.977790355682373,0.0,0.0,10,35
NOVEL_MT_60,2022,0.9416347742080688,0.0,0.0,7,0
NOVEL_MT_306,2024,0.946805775165558,0.0,0.0,8,28
NOVEL_MT_188,2025,0.6158585548400879,0.0,0.0,6,0
