paper_id,year,cited_by_count,reference_count
SKG_SUM_W4389991792,2023,672,37
SKG_NLI_W4315977496,2023,601,251
SKG_SA_W4315977496,2023,601,251
SKG_SUM_W4315977496,2023,601,251
SKG_NLI_W4380685454,2023,544,132
SKG_SUM_W4380685454,2023,544,132
SKG_NLI_W3133824676,2023,543,47
SKG_NLI_W4289222991,2022,542,78
SKG_SUM_W4289222991,2022,542,78
SKG_NLI_W4312210066,2022,514,44
SKG_SA_W4312210066,2022,514,44
SKG_NLI_W4224227775,2022,494,69
SKG_SUM_W4224227775,2022,494,69
SKG_NLI_W4390711247,2023,491,126
SKG_SUM_W4390711247,2023,491,126
SKG_NLI_W4290876361,2022,480,17
SKG_NLI_W4319986951,2023,464,210
SKG_SA_W4319986951,2023,464,210
SKG_NLI_W4385430679,2023,457,90
SKG_NLI_W3038822267,2023,451,553
SKG_NLI_W4309811444,2022,436,67
SKG_NLI_W4382239616,2023,432,64
SKG_NLI_W4391514872,2024,418,176
SKG_SA_W4391514872,2024,418,176
SKG_NLI_W4309306035,2022,416,46
SKG_NLI_W3156470785,2022,412,36
SKG_SA_W3156470785,2022,412,36
SKG_NLI_W4293770403,2022,412,126
SKG_NLI_W4366823175,2023,405,86
SKG_NLI_W4379769651,2023,402,35
SKG_NLI_W4285105424,2022,401,157
SKG_NLI_W4385737488,2023,398,74
SKG_NLI_W3020975691,2022,392,372
SKG_PAR_W3020975691,2022,392,372
SKG_SA_W3020975691,2022,392,372
SKG_NLI_W4286001073,2022,391,668
SKG_NLI_W4406170795,2025,391,43
SKG_NLI_W3203321135,2022,387,77
SKG_PAR_W3203321135,2022,387,77
SKG_NLI_W4307233260,2022,387,93
SKG_NLI_W4380874786,2023,382,28
SKG_NLI_W4285225959,2022,381,31
SKG_NLI_W4389519587,2023,380,33
SKG_NLI_W4210404112,2022,379,198
SKG_SA_W4210404112,2022,379,198
SKG_NLI_W4318983406,2023,376,120
SKG_NLI_W4322627364,2023,370,151
SKG_SA_W4322627364,2023,370,151
SKG_NLI_W4221166835,2022,368,66
SKG_SA_W4221166835,2022,368,66
SKG_NLI_W3215782175,2022,365,193
SKG_SA_W3215782175,2022,365,193
SKG_NLI_W4225150645,2022,363,111
SKG_SA_W4225150645,2022,363,111
SKG_NLI_W4315880904,2023,361,70
SKG_NLI_W4399387478,2024,353,83
SKG_NLI_W4386711999,2023,350,65
SKG_SA_W4386711999,2023,350,65
SKG_NLI_W4388694364,2023,348,53
SKG_NLI_W4225000412,2022,345,81
SKG_NLI_W4296027312,2022,339,45
SKG_NLI_W4389359039,2023,337,144
SKG_NLI_W4200628723,2022,336,70
SKG_NLI_W4295854586,2022,333,299
SKG_NLI_W4281780963,2022,331,67
SKG_NLI_W4388725043,2023,329,37
SKG_NLI_W4395112138,2024,328,92
SKG_NLI_W4362519158,2023,325,161
SKG_NLI_W4386576685,2023,323,71
SKG_PAR_W4386576685,2023,323,71
SKG_SA_W4386576685,2023,323,71
SKG_PAR_W4213025374,2022,338,65
SKG_NLI_W4393160302,2024,327,76
SKG_NLI_W4390616142,2024,324,98
SKG_NLI_W4382202677,2023,321,91
SKG_NLI_W4213199992,2022,320,60
SKG_NLI_W4229073893,2022,319,231
SKG_NLI_W4292148537,2022,317,237
SKG_NLI_W4372266552,2023,313,28
SKG_NLI_W4392051461,2024,313,24
SKG_SA_W4392051461,2024,313,24
SKG_NLI_W4298132459,2022,309,96
SKG_NLI_W4296612997,2022,304,132
SKG_NLI_W4224291780,2022,303,17
SKG_PAR_W4386304230,2023,298,814
SKG_NLI_W4311546538,2022,295,89
SKG_PAR_W4221153690,2022,275,78
SKG_SA_W4221153690,2022,275,78
SKG_PAR_W4390315357,2023,275,112
SKG_SA_W4390315357,2023,275,112
SKG_PAR_W4385573087,2022,268,77
SKG_PAR_W4391494845,2024,260,88
SKG_PAR_W4388551749,2023,258,46
SKG_PAR_W4360957277,2023,255,10
SKG_PAR_W4281286553,2022,253,38
SKG_PAR_W4400118952,2024,245,230
SKG_SA_W4400118952,2024,245,230
SKG_PAR_W4321479797,2023,238,122
SKG_PAR_W4317898419,2023,236,59
SKG_PAR_W4386711868,2023,227,17
SKG_PAR_W4390745503,2024,227,58
SKG_PAR_W4318484896,2023,221,114
SKG_SA_W4318484896,2023,221,114
SKG_PAR_W4385572845,2022,221,51
SKG_SA_W4385572845,2022,221,51
SKG_PAR_W4399245583,2024,216,141
SKG_PAR_W4319459780,2023,214,101
SKG_PAR_W4385572953,2022,212,81
SKG_PAR_W4386390931,2023,210,22
SKG_PAR_W4389519239,2023,202,42
SKG_PAR_W4392732989,2024,197,35
SKG_PAR_W4385757151,2023,195,39
SKG_PAR_W4385671288,2023,185,91
SKG_PAR_W4366547384,2023,183,52
SKG_PAR_W4389519598,2023,182,46
SKG_PAR_W3198599617,2022,175,50
SKG_PAR_W4366743045,2023,169,24
SKG_PAR_W4385732922,2023,169,150
SKG_PAR_W3205717164,2022,166,125
SKG_PAR_W3207553988,2022,164,45
SKG_PAR_W4225729224,2022,155,129
SKG_PAR_W4386724197,2023,155,58
SKG_PAR_W4365129631,2023,153,145
SKG_PAR_W3213990450,2022,148,56
SKG_PAR_W4393335480,2024,146,129
SKG_PAR_W4315487473,2023,144,317
SKG_PAR_W3123221944,2022,139,169
SKG_PAR_W4386136032,2023,139,32
SKG_PAR_W3152268000,2022,137,74
SKG_PAR_W4387806579,2023,137,33
SKG_PAR_W3156829097,2022,136,159
SKG_PAR_W4379410101,2023,136,71
SKG_PAR_W4210457441,2022,134,84
SKG_PAR_W4386566638,2023,134,45
SKG_PAR_W4385573003,2022,129,96
SKG_PAR_W4389520670,2023,129,48
SKG_PAR_W4281566573,2022,128,108
SKG_PAR_W3152884768,2022,126,44
SKG_PAR_W4313558932,2023,125,313
SKG_PAR_W4392394652,2024,125,71
SKG_PAR_W4285248702,2022,123,105
SKG_PAR_W4387231489,2023,122,138
SKG_PAR_W4389520756,2023,122,29
SKG_PAR_W4317716303,2023,119,82
SKG_PAR_W4382202531,2023,118,65
SKG_PAR_W4303456980,2022,117,73
SKG_PAR_W4284962095,2022,116,39
SKG_PAR_W4385422140,2023,116,22
SKG_PAR_W4385574286,2022,116,67
SKG_PAR_W4405181600,2024,116,54
SKG_PAR_W4210894209,2022,115,126
SKG_PAR_W4285248746,2022,115,27
SKG_PAR_W4387191968,2023,113,54
SKG_PAR_W4389519585,2023,112,34
SKG_PAR_W4285059900,2022,111,0
SKG_PAR_W4382202657,2023,111,86
SKG_PAR_W4385564993,2023,111,110
SKG_PAR_W4293479414,2022,110,43
SKG_PAR_W4385570594,2023,109,75
SKG_PAR_W4288036466,2022,107,20
SKG_PAR_W4294833327,2022,107,100
SKG_PAR_W4394949392,2024,107,61
SKG_PAR_W4213306338,2022,104,69
SKG_PAR_W4385565879,2022,104,49
SKG_PAR_W4394927283,2024,103,206
SKG_PAR_W4389523980,2023,102,71
SKG_PAR_W4367599042,2023,101,252
SKG_PAR_W4387568087,2023,99,14
SKG_PAR_W4312299829,2022,98,70
SKG_PAR_W4389897623,2023,98,261
SKG_PAR_W3035620341,2022,97,96
SKG_PAR_W4312634749,2022,97,172
SKG_PAR_W4385571045,2023,97,26
SKG_PAR_W4389518954,2023,96,21
SKG_PAR_W4392563948,2024,96,27
SKG_PAR_W4382239980,2023,95,51
SKG_PAR_W4318566811,2023,124,52
SKG_QA_W4281564584,2022,10909,14
SKG_QA_W4281790889,2022,9137,35
SKG_QA_W4390946922,2024,8345,137
SKG_QA_W4220831425,2022,5764,28
SKG_QA_W4391649568,2024,2975,522
SKG_QA_W4292865744,2022,2656,76
SKG_QA_W4225147016,2022,2361,176
SKG_QA_W4281296357,2022,2325,19
SKG_QA_W4360600181,2023,2290,30
SKG_QA_W4391136507,2024,2106,280
SKG_QA_W4308769923,2022,1585,69
SKG_QA_W4285794683,2022,1502,23
SKG_QA_W4384464487,2023,1453,46
SKG_SUM_W4384464487,2023,1453,46
SKG_QA_W4298086991,2022,1337,265
SKG_SUM_W4298086991,2022,1337,265
SKG_QA_W4224246016,2022,1188,35
SKG_PAR_W4386424132,2023,94,25
SKG_PAR_W4288436242,2022,93,39
SKG_PAR_W4378194664,2023,93,23
SKG_PAR_W4285289306,2022,92,61
SKG_PAR_W4385571219,2023,92,57
SKG_PAR_W4378908626,2023,91,404
SKG_PAR_W4385572754,2022,91,51
SKG_PAR_W4389132136,2023,91,42
SKG_PAR_W4385573325,2022,90,66
SKG_PAR_W4226388780,2022,89,71
SKG_PAR_W4312257891,2022,89,303
SKG_PAR_W4362469388,2023,89,86
SKG_PAR_W4390058985,2023,89,85
SKG_PAR_W4311798217,2022,88,42
SKG_PAR_W4389520255,2023,88,32
SKG_PAR_W4387414057,2023,87,22
SKG_PAR_W4379279977,2023,86,8
SKG_PAR_W3213472637,2022,85,80
SKG_PAR_W4294133266,2022,85,60
SKG_PAR_W4385570984,2023,85,36
SKG_PAR_W4385571452,2023,85,29
SKG_PAR_W4385573236,2022,85,38
SKG_PAR_W4389574762,2023,85,116
SKG_PAR_W3200957830,2022,84,54
SKG_PAR_W4225580830,2022,84,32
SKG_PAR_W4285251400,2022,84,23
SKG_PAR_W4383749364,2023,84,29
SKG_PAR_W4385411519,2023,84,29
SKG_PAR_W4389524534,2023,84,48
SKG_PAR_W3202031169,2022,83,144
SKG_PAR_W4367053854,2023,82,212
SKG_PAR_W4285158119,2022,81,104
SKG_PAR_W4385570481,2023,81,57
SKG_PAR_W4285106586,2022,80,35
SKG_PAR_W4382020836,2023,79,22
SKG_SA_W4291819654,2022,1280,71
SKG_SUM_W4291819654,2022,1280,71
SKG_QA_W4384922756,2023,1182,1189
SKG_SUM_W4384922756,2023,1182,1189
SKG_QA_W4206236567,2022,1162,272
SKG_QA_W2117226423,2022,1128,5
SKG_QA_W4324129606,2023,1101,45
SKG_SUM_W4324129606,2023,1101,45
SKG_QA_W4229040999,2022,1070,38
SKG_QA_W4388455891,2023,982,42
SKG_QA_W4205941964,2022,931,143
SKG_SA_W4205941964,2022,931,143
SKG_SUM_W4205941964,2022,931,143
SKG_QA_W4380574892,2023,931,94
SKG_QA_W4292736944,2022,915,72
SKG_QA_W4304943299,2022,891,70
SKG_QA_W2067822693,2024,880,20
SKG_QA_W4306178549,2022,870,62
SKG_SUM_W4306178549,2022,870,62
SKG_QA_W4383823379,2023,827,50
SKG_QA_W4392741075,2024,821,60
SKG_SUM_W4392741075,2024,821,60
SKG_QA_W4206918024,2022,791,32
SKG_QA_W4385782790,2023,776,30
SKG_QA_W4313310852,2022,775,94
SKG_SA_W4313310852,2022,775,94
SKG_SUM_W4313310852,2022,775,94
SKG_QA_W4380871934,2023,753,188
SKG_SUM_W4380871934,2023,753,188
SKG_QA_W4308821586,2022,737,452
SKG_QA_W4290769249,2022,713,46
SKG_QA_W4283740148,2022,712,236
SKG_QA_W4220728596,2022,700,6
SKG_QA_W4368358112,2023,699,6
SKG_QA_W4282006100,2022,681,65
SKG_QA_W4389132715,2023,679,50
SKG_QA_W4384665204,2023,632,726
SKG_QA_W4285004952,2022,615,68
SKG_QA_W4376611376,2023,607,94
SKG_QA_W4382464460,2023,601,73
SKG_QA_W4214821456,2022,584,44
SKG_QA_W4320891754,2023,574,223
SKG_QA_W4220751443,2022,571,31
SKG_QA_W4224309885,2022,571,61
SKG_SUM_W4224309885,2022,571,61
SKG_QA_W4287985500,2022,569,19
SKG_QA_W4221113039,2022,568,56
SKG_QA_W4380730833,2023,568,306
SKG_SUM_W4380730833,2023,568,306
SKG_QA_W4402665833,2024,568,265
SKG_QA_W4224470052,2022,566,49
SKG_QA_W4283646787,2022,543,36
SKG_QA_W4376321189,2023,525,54
SKG_QA_W4283641177,2022,523,319
SKG_QA_W4283803826,2022,515,255
SKG_QA_W4220935272,2022,514,136
SKG_QA_W4206738234,2022,513,32
SKG_SUM_W4206738234,2022,513,32
SKG_QA_W4384297410,2023,506,159
SKG_QA_W4385394492,2023,499,31
SKG_QA_W4206556168,2022,492,29
SKG_QA_W4297996724,2022,491,31
SKG_QA_W3163892065,2023,688,0
SKG_SA_W4296079469,2022,1019,191
SKG_SUM_W4296079469,2022,1019,191
SKG_SA_W4309080560,2022,640,161
SKG_SUM_W4309080560,2022,640,161
SKG_SA_W4319440851,2023,478,39
SKG_SA_W4283758677,2022,437,74
SKG_SA_W4220880259,2022,430,60
SKG_SA_W4290716979,2022,412,149
SKG_SA_W4306173528,2022,405,20
SKG_SA_W4280645626,2022,382,86
SKG_SA_W4211256381,2022,381,34
SKG_SA_W4293030664,2022,348,84
SKG_SA_W4309490745,2022,333,265
SKG_SA_W4321506460,2023,326,101
SKG_SA_W4381511236,2023,323,46
SKG_SA_W4310059902,2022,315,60
SKG_SA_W4312474588,2022,311,99
SKG_SA_W4220923293,2022,308,405
SKG_SA_W4319264248,2023,302,178
SKG_SA_W4362659486,2023,296,45
SKG_SA_W4288062238,2022,295,156
SKG_SA_W4386714740,2023,289,36
SKG_SA_W4389485450,2023,285,28
SKG_SA_W4220726338,2022,274,84
SKG_SA_W4360860566,2023,274,93
SKG_SA_W4362667540,2023,273,19
SKG_SA_W4282972980,2022,271,112
SKG_SA_W4229369233,2022,267,72
SKG_SA_W4321793515,2023,267,118
SKG_SA_W3201869313,2022,265,53
SKG_SA_W4293235962,2022,259,68
SKG_SA_W4210299703,2022,256,58
SKG_SA_W4317743691,2023,254,30
SKG_SA_W4302286670,2022,253,33
SKG_SA_W3188542058,2022,247,62
SKG_SA_W4372355147,2023,247,62
SKG_SA_W4362638751,2023,245,42
SKG_SA_W4206271254,2022,244,52
SKG_SA_W4323043839,2023,244,14
SKG_SA_W4327568915,2023,244,69
SKG_SA_W4362581527,2023,243,50
SKG_SA_W4206134861,2022,241,137
SKG_SA_W4376278471,2023,240,56
SKG_SA_W4399518864,2024,239,130
SKG_SA_W4221057138,2022,236,153
SKG_SA_W4287093414,2022,236,151
SKG_SA_W3198571508,2022,235,58
SKG_SA_W4366588626,2023,235,73
SKG_SA_W4389428089,2023,233,322
SKG_SA_W4286669989,2022,231,124
SKG_SA_W4283588903,2022,230,109
SKG_SA_W4364320763,2023,339,62
SKG_SUM_W4313439128,2023,2333,25
SKG_SUM_W4286383196,2022,2081,14
SKG_SUM_W4388522045,2023,1956,14
NOVEL_SUM_W4388522045,2023,1956,14
SKG_SUM_W4281645619,2022,1294,23
SKG_SUM_W4387344289,2023,1252,74
SKG_SUM_W4386154055,2023,1223,41
SKG_SUM_W4280504305,2022,1044,120
SKG_SUM_W3165898284,2022,1034,242
SKG_SUM_W4383312437,2023,1020,34
SKG_SUM_W4321610982,2023,957,68
SKG_SUM_W4281650778,2022,887,27
SKG_SUM_W4366224338,2023,845,33
SKG_SUM_W4226083230,2023,815,478
SKG_SUM_W4225295961,2022,802,193
SKG_SUM_W4220927247,2022,798,63
SKG_SUM_W4210897413,2022,780,25
SKG_SUM_W4225383465,2022,777,271
SKG_SUM_W4297014776,2022,773,100
SKG_SUM_W4296698991,2022,768,27
SKG_SUM_W4391994727,2024,760,210
SKG_SUM_W4324344199,2023,735,71
SKG_SUM_W4402061574,2024,735,52
NOVEL_SUM_W4402061574,2024,735,52
SKG_SUM_W4306850861,2022,723,92
SKG_SUM_W4386373863,2023,707,67
SKG_SUM_W4320892455,2023,676,38
SKG_SUM_W4220711675,2022,650,70
SKG_SUM_W4280561292,2022,646,44
SKG_SUM_W4390229867,2023,595,54
SKG_SUM_W4360949780,2023,593,112
SKG_SUM_W4304808118,2022,592,23
SKG_SUM_W4392172801,2024,587,236
SKG_SUM_W4210274399,2022,579,37
SKG_SUM_W4312072518,2022,579,34
SKG_SUM_W4387879971,2023,577,39
SKG_SUM_W4205325549,2022,575,269
SKG_SUM_W4281616414,2022,572,65
SKG_SUM_W4386765496,2023,560,304
SKG_SUM_W4319591822,2023,554,92
SKG_SUM_W4298110867,2022,546,70
SKG_SUM_W3118800713,2022,526,86
SKG_SUM_W4213077304,2022,521,43
SKG_SUM_W4206091887,2022,515,71
SKG_SA_W4281936363,2022,229,27
SKG_SA_W4382630561,2023,229,131
SKG_SA_W4324290234,2023,228,162
SKG_SA_W4210904809,2022,227,106
SKG_SA_W4311461310,2022,225,56
SKG_SA_W4210592306,2022,224,14
SKG_SA_W4385894687,2022,223,77
SKG_SA_W4212926655,2022,221,142
SKG_SUM_W4383301908,2023,506,34
SKG_SUM_W4293872386,2022,494,24
SKG_SUM_W4283591250,2022,491,121
SKG_SUM_W4205617679,2022,482,52
SKG_SUM_W4389391124,2023,481,82
SKG_SUM_W4291885054,2022,477,80
SKG_SUM_W4318016874,2023,476,24
SKG_SUM_W4317355154,2023,468,40
SKG_SUM_W3162720533,2022,464,287
SKG_SUM_W4361000553,2023,463,151
SKG_SUM_W4291111820,2022,460,172
NOVEL_SUM_W4285744692,2022,425,210
NOVEL_SUM_W4384937545,2023,283,379
