global_paper_id,title
NOVEL_QA_34,Improving Query Graph Generation for Complex Question Answering over Knowledge Base
NOVEL_QA_35,Joint Models for Answer Verification in Question Answering Systems
NOVEL_QA_36,Improving Federated Learning for Aspect-based Sentiment Analysis via Topic Memories
NOVEL_QA_37,Reinforced Counterfactual Data Augmentation for Dual Sentiment Classification
NOVEL_QA_38,Synthetic Data Augmentation for Zero-Shot Cross-Lingual Question Answering
NOVEL_QA_39,Expanding End-to-End Question Answering on Differentiable Knowledge Graphs with Intersection
NOVEL_QA_40,Asking Questions Like Educational Experts Automatically Generating Question-Answer Pairs on Real-World Examination Data
NOVEL_QA_43,Which Linguist Invented the Lightbulb Presupposition Verification for Question-Answering
NOVEL_QA_44,TAT-QA A Question Answering Benchmark on a Hybrid of Tabular and Textual Content in Finance
NOVEL_QA_45,Discovering the Unknown Knowns Turning Implicit Knowledge in the Dataset into Explicit Training Examples for Visual Question Answering
NOVEL_QA_46,Weakly-Supervised Visual-Retriever-Reader for Knowledge-based Question Answering
NOVEL_QA_47,In Factuality Efficient Integration of Relevant Facts for Visual Question Answering
NOVEL_QA_48,Beta Distribution Guided Aspect-aware Graph for Aspect Category Sentiment Analysis with Affective Knowledge
NOVEL_QA_50,Large-Scale Relation Learning for Question Answering over Knowledge Bases with Pre-trained Language Models
NOVEL_QA_52,Question Generation for Adaptive Education
NOVEL_QA_53,Generating Self-Contained and Summary-Centric Question Answer Pairs via Differentiable Reward Imitation Learning
NOVEL_QA_54,Structured Context and High-Coverage Grammar for Conversational Question Answering over Knowledge Graphs
NOVEL_QA_55,BERT4GCN Using BERT Intermediate Layers to Augment GCN for Aspect-based Sentiment Classification
NOVEL_QA_57,Open Aspect Target Sentiment Classification with Natural Language Prompts
NOVEL_QA_58,Few-Shot Question Answering by Pretraining Span Selection
NOVEL_QA_59,Engage the Public Poll Question Generation for Social Media Posts
NOVEL_QA_60,"Seeking Common but Distinguishing Difference, A Joint Aspect-based Sentiment Analysis Model"
NOVEL_QA_61,Answering Ambiguous Questions through Generative Evidence Fusion and Round-Trip Prediction
NOVEL_QA_62,The Effect of Round-Trip Translation on Fairness in Sentiment Analysis
NOVEL_QA_63,Neural Retrieval for Question Answering with Cross-Attention Supervised Data Augmentation
NOVEL_QA_64,Learning to Ask Conversational Questions by Optimizing Levenshtein Distance
NOVEL_QA_65,Modeling Transitions of Focal Entities for Conversational Knowledge Base Question Answering
NOVEL_QA_66,Iterative GNN-based Decoder for Question Generation
NOVEL_QA_67,Single-dataset Experts for Multi-dataset Question Answering
NOVEL_QA_68,Check It AgainProgressive Visual Question Answering via Visual Entailment
NOVEL_QA_69,A Semantic-based Method for Unsupervised Commonsense Question Answering
NOVEL_QA_70,Guiding the Growth Difficulty-Controllable Question Generation through Step-by-Step Rewriting
NOVEL_QA_72,PASTE A Tagging-Free Decoding Framework Using Pointer Networks for Aspect Sentiment Triplet Extraction
NOVEL_QA_74,TransferNet An Effective and Transparent Framework for Multi-hop Question Answering over Relation Graph
NOVEL_QA_75,Training Adaptive Computation for Open-Domain Question Answering with Computational Constraints
NOVEL_QA_76,Learn to Resolve Conversational Dependency A Consistency Training Framework for Conversational Question Answering
NOVEL_QA_77,A Semantics-aware Transformer Model of Relation Linking for Knowledge Base Question Answering
NOVEL_QA_79,Dual Reader-Parser on Hybrid Textual and Tabular Evidence for Open Domain Question Answering
NOVEL_QA_80,"CLTR An End-to-End, Transformer-Based System for Cell-Level Table Retrieval and Table Question Answering"
NOVEL_QA_81,CLASSIC Continual and Contrastive Learning of Aspect Sentiment Classification Tasks
NOVEL_QA_83,Neural Natural Logic Inference for Interpretable Question Answering
NOVEL_QA_84,A Mutual Information Maximization Approach for the Spurious Solution Problem in Weakly Supervised Question Answering
NOVEL_QA_86,GTM A Generative Triple-wise Model for Conversational Question Generation
SKG_QA_2,Span Selection Pre-training for Question Answering
SKG_QA_3,Minimum Bayes Risk based Answer Re-ranking for Question Answering
SKG_QA_4,Search-based Neural Structured Learning for Sequential Question Answering
SKG_QA_5,Using Syntactic and Semantic Structural Kernels for Classifying Definition Questions in Jeopardy!
SKG_QA_11,Quick and (not so) Dirty Unsupervised Selection of Justification Sentences for Multi-hop Question Answering
SKG_QA_12,Statistical Machine Translation Improves Question Retrieval in Community Question Answering via Matrix Factorization
SKG_QA_15,Question Answering over Freebase with Multi-Column Convolutional Neural Networks
SKG_QA_16,Leveraging Structured Metadata for Improving Question Answering on the Web
SKG_QA_18,Unsupervised Alignment-based Iterative Evidence Retrieval for Multi-hop Question Answering
SKG_QA_19,Improving Question Answering over Incomplete KBs with Knowledge-Aware Reader
SKG_QA_20,Question Answering Using Enhanced Lexical Semantic Models
SKG_QA_24,Olelo A Question Answering Application for Biomedicine
SKG_QA_25,Domain-agnostic Question-Answering with Adversarial Training
SKG_QA_26,Learning What is Essential in Questions
SKG_QA_27,Generating Questions for Knowledge Bases via Incorporating Diversified Contexts and Answer-Aware Loss
SKG_QA_28,Question Answering System using Multiple Information Source and Open Type Answer Merge
SKG_QA_29,Editing-Based SQL Query Generation for Cross-Domain Context-Dependent Questions
SKG_QA_30,Alignment over Heterogeneous Embeddings for Question Answering
SKG_QA_32,Predicting Responses to Psychological Questionnaires from Participants’ Social Media Posts and Question Text Embeddings
SKG_QA_33,Question Directed Graph Attention Network for Numerical Reasoning over Text
SKG_QA_36,Playing 20 Question Game with Policy-Based Reinforcement Learning
SKG_QA_38,Knowledge Base Question Answering via Encoding of Complex Query Graphs
SKG_QA_40,Training a Ranking Function for Open-Domain Question Answering
SKG_QA_41,Open-Ended Visual Question Answering by Multi-Modal Domain Adaptation
SKG_QA_42,Neural Domain Adaptation for Biomedical Question Answering
SKG_QA_43,Interpretable Question Answering on Knowledge Bases and Text
SKG_QA_44,Aspect Sentiment Classification Towards Question-Answering with Reinforced Bidirectional Attention Network
SKG_QA_46,Beihang-MSRA at SemEval-2017 Task 3 A Ranking System with Neural Matching Features for Community Question Answering
SKG_QA_47,Coarse-to-Fine Question Answering for Long Documents
SKG_QA_49,A Discrete Hard EM Approach for Weakly Supervised Question Answering
SKG_QA_50,Generating Highly Relevant Questions
SKG_QA_51,Enhancing Key-Value Memory Neural Networks for Knowledge Based Question Answering
SKG_QA_52,UNQOVERing Stereotyping Biases via Underspecified Questions
SKG_QA_55,Bidirectional Attentive Memory Networks for Question Answering over Knowledge Bases
SKG_QA_58,Effective shared representations with Multitask Learning for Community Question Answering
SKG_QA_59,Logic-Guided Data Augmentation and Regularization for Consistent Question Answering
SKG_QA_60,Using Paraphrasing and Memory-Augmented Models to Combat Data Sparsity in Question Interpretation with a Virtual Patient Dialogue System
SKG_QA_61,RikiNet Reading Wikipedia Pages for Natural Question Answering
SKG_QA_63,Solving Verbal Questions in IQ Test by Knowledge-Powered Word Embedding
SKG_QA_68,Question Answering as an Automatic Evaluation Metric for News Article Summarization
SKG_QA_69,Span Selection Pre-training for Question Answering
SKG_QA_70,Improved Representation Learning for Question Answer Matching
SKG_QA_71,Open Domain Question Answering Using Early Fusion of Knowledge Bases and Text
SKG_QA_72,Efficient and Robust Question Answering from Minimal Context over Documents
SKG_QA_77,UHop An Unrestricted-Hop Relation Extraction Framework for Knowledge-Based Question Answering
SKG_QA_81,PullNet Open Domain Question Answering with Iterative Retrieval on Knowledge Bases and Text
SKG_QA_82,Sunny and Dark Outside! Improving Answer Consistency in VQA through Entailed Question Generation
SKG_QA_84,The Answer is at your Fingertips Improving Passage Retrieval for Web Question Answering with Search Behavior Data
SKG_QA_86,Interconnected Question Generation with Coreference Alignment and Conversation Flow Modeling
SKG_QA_87,Multi-Granularity Hierarchical Attention Fusion Networks for Reading Comprehension and Question Answering
SKG_QA_88,EXAMS A Multi-subject High School Examinations Dataset for Cross-lingual and Multilingual Question Answering
SKG_QA_89,Let’s Ask Again Refine Network for Automatic Question Generation
SKG_QA_90,Answer-Supervised Question Reformulation for Enhancing Conversational Machine Comprehension
SKG_QA_91,MMFT-BERT Multimodal Fusion Transformer with BERT Encodings for Visual Question Answering
SKG_QA_94,Entity-Enriched Neural Models for Clinical Question Answering
SKG_QA_96,Learning to Identify Follow-Up Questions in Conversational Question Answering
SKG_QA_98,QAInfomax Learning Robust Question Answering System by Mutual Information Maximization
SKG_QA_99,Real-Time Open-Domain Question Answering with Dense-Sparse Phrase Index
SKG_QA_100,Incorporating External Knowledge into Machine Reading for Generative Question Answering
SKG_QA_101,"Tree Edit Models for Recognizing Textual Entailments, Paraphrases, and Answers to Questions"
SKG_QA_102,NLProlog Reasoning with Weak Unification for Question Answering in Natural Language
SKG_QA_103,Scalable Multi-Hop Relational Reasoning for Knowledge-Aware Question Answering
SKG_QA_105,Vocabulary Matters A Simple yet Effective Approach to Paragraph-level Question Generation
SKG_QA_107,Answer Sequence Learning with Neural Networks for Answer Selection in Community Question Answering
SKG_QA_109,Asking Clarification Questions in Knowledge-Based Question Answering
SKG_QA_114,Improving Multi-hop Question Answering over Knowledge Graphs using Knowledge Base Embeddings
SKG_QA_115,Learning Representation Mapping for Relation Detection in Knowledge Base Question Answering
SKG_QA_118,Semi-supervised Question Retrieval with Gated Convolutions
SKG_QA_119,Learning to Paraphrase for Question Answering
SKG_QA_120,Diversify Question Generation with Continuous Content Selectors and Question Type Modeling
SKG_QA_123,Answering Complex Open-domain Questions Through Iterative Query Generation
SKG_QA_124,Simple and Effective Semi-Supervised Question Answering
SKG_QA_127,Think Visually Question Answering through Virtual Imagery
SKG_QA_129,Learning to Contrast the Counterfactual Samples for Robust Visual Question Answering
SKG_QA_131,Overfitting at SemEval-2016 Task 3 Detecting Semantically Similar Questions in Community Question Answering Forums with Word Embeddings
SKG_QA_132,Distractor Analysis and Selection for Multiple-Choice Cloze Questions for Second-Language Learners
SKG_QA_133,A State-transition Framework to Answer Complex Questions over Knowledge Base
SKG_QA_135,DeFormer Decomposing Pre-trained Transformers for Faster Question Answering
SKG_QA_136,"TVQA Localized, Compositional Video Question Answering"
SKG_QA_138,PubMedQA A Dataset for Biomedical Research Question Answering
SKG_QA_139,Open Information Extraction from Question-Answer Pairs
SKG_QA_142,A Question Type Driven and Copy Loss Enhanced Frameworkfor Answer-Agnostic Neural Question Generation
SKG_QA_144,MUTANT A Training Paradigm for Out-of-Distribution Generalization in Visual Question Answering
SKG_QA_145,Recovering Question Answering Errors via Query Revision
SKG_QA_147,Multi-Task Learning for Conversational Question Answering over a Large-Scale Knowledge Base
SKG_QA_150,Generating Question-Answer Hierarchies
SKG_QA_153,Multi-Hop Paragraph Retrieval for Open-Domain Question Answering
SKG_QA_154,Aligned Dual Channel Graph Convolutional Network for Visual Question Answering
SKG_QA_155,Learning Continuous Word Embedding with Metadata for Question Retrieval in Community Question Answering
SKG_QA_157,Ways of Asking and Replying in Duplicate Question Detection
SKG_QA_160,Simple Question Answering with Subgraph Ranking and Joint-Scoring
SKG_QA_163,ClarQ A large-scale and diverse dataset for Clarification Question Generation
SKG_QA_166,A Nil-Aware Answer Extraction Framework for Question Answering
SKG_QA_167,Evaluating Question Answering Evaluation
SKG_QA_168,A Long Short-Term Memory Model for Answer Sentence Selection in Question Answering
SKG_QA_169,Transliteration Better than Translation Answering Code-mixed Questions over a Knowledge Base
SKG_QA_171,More Bang for Your Buck Natural Perturbation for Robust Question Answering
SKG_QA_172,Generating Natural Language Question-Answer Pairs from a Knowledge Graph Using a RNN Based Question Generation Model
SKG_QA_174,Point-of-Interest Oriented Question Answering with Joint Inference of Semantic Matching and Distance Correlation
SKG_QA_175,Question Answering on Knowledge Bases and Text using Universal Schema and Memory Networks
SKG_QA_176,Answer-focused and Position-aware Neural Question Generation
SKG_QA_177,Phrase-Indexed Question Answering A New Challenge for Scalable Document Comprehension
SKG_QA_178,Asking and Answering Questions to Evaluate the Factual Consistency of Summaries
SKG_QA_181,Look at the First Sentence Position Bias in Question Answering
SKG_QA_182,Multimodal Compact Bilinear Pooling for Visual Question Answering and Visual Grounding
SKG_QA_184,Interactive Classification by Asking Informative Questions
SKG_QA_186,Multi-Task Learning with Language Modeling for Question Generation
SKG_QA_187,Reversing Gradients in Adversarial Domain Adaptation for Question Deduplication and Textual Entailment Tasks
SKG_QA_189,Taking the best from the CrowdLearning Question Passage Classification from Noisy Data
SKG_QA_190,Multi-source Meta Transfer for Low Resource Multiple-Choice Question Answering
SKG_QA_191,FEQA A Question Answering Evaluation Framework for Faithfulness Assessment in Abstractive Summarization
SKG_QA_193,PAL A Chatterbot System for Answering Domain-specific Questions
SKG_QA_194,Evaluating Rewards for Question Generation Models
SKG_QA_195,Multi-hop Question Generation with Graph Convolutional Network
SKG_QA_197,MixKMeans Clustering Question-Answer Archives
SKG_QA_202,Learning to Rank Question-Answer Pairs Using Hierarchical Recurrent Encoder with Latent Topic Clustering
SKG_QA_203,Sentence Dependency Tagging in Online Question Answering Forums
SKG_QA_204,Fusion of Detected Objects in Text for Visual Question Answering
SKG_QA_206,Complex Question Decomposition for Semantic Parsing
SKG_QA_209,"Extract, Transform and Filling A Pipeline Model for Question Paraphrasing based on Template"
