topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
MT,W4294031309,331,auto,Lactate,mediates,the effects of,Lactate mediates the effects of,,2022
MT,W4294031309,332,auto,The,lactate,"receptor , G","The lactate receptor , G",,2022
MT,W4294031309,333,auto,Res,93,2015,Res 93 2015,,2022
MT,W4294031309,334,auto,Wound,healing,: Cellular mechanisms,Wound healing : Cellular mechanisms,,2022
MT,W4294031309,335,auto,Oxygen,",","pH , lactate","Oxygen , pH , lactate",,2022
MT,W4294031309,336,auto,We,need,to talk about,We need to talk about,,2022
MT,W4294031309,337,auto,Biol,614,2008 with oxygen,Biol 614 2008 with oxygen,,2022
MT,W4294031309,338,auto,Redox,Signal,9 2007,Redox Signal 9 2007,,2022
MT,W4294031309,339,auto,Anaerobic,metabolism,and wound healing,Anaerobic metabolism and wound healing,,2022
MT,W4294031309,340,auto,Lactate,stimulates,vasculogenic stem cells,Lactate stimulates vasculogenic stem cells,,2022
MT,W4294031309,341,auto,Cell,Biol,28 2008 A,Cell Biol 28 2008 A,,2022
MT,W4294031309,342,auto,Natl,Acad,.,Natl Acad .,,2022
MT,W4294031309,343,auto,Sci.,USA,101 2004,Sci. USA 101 2004,,2022
MT,W4294031309,344,auto,Skin,graft,"take rates ,","Skin graft take rates ,",,2022
MT,W4294031309,347,auto,Neck,Surg,136 2010 M2,Neck Surg 136 2010 M2,,2022
MT,W4294031309,348,auto,acrophage,-,derived concentrated conditioned,acrophage - derived concentrated conditioned,,2022
MT,W4294031309,349,auto,Med,19,2022 M2 -,Med 19 2022 M2 -,,2022
MT,W4294031309,351,auto,Rep,48,2021 AKT3 deficiency,Rep 48 2021 AKT3 deficiency,,2022
MT,W4294031309,352,auto,Res,246,2020,Res 246 2020,,2022
MT,W4294031309,353,auto,Accelerated,wound,healing in mice,Accelerated wound healing in mice,,2022
MT,W4294031309,354,auto,Natl,Acad,.,Natl Acad .,,2022
MT,W4294031309,355,auto,Sci.,USA,115 2018,Sci. USA 115 2018,,2022
MT,W4294031309,356,auto,Accelerated,wound,healing in minipigs,Accelerated wound healing in minipigs,,2022
MT,W4294031309,357,auto,Time,heals,all wounds …,Time heals all wounds …,,2022
MT,W4294031309,358,auto,Res,57,2003 Structural and,Res 57 2003 Structural and,,2022
MT,W4294031309,359,auto,J,401,2007,J 401 2007,,2022
MT,W4294031309,360,auto,Lactate,induces,tumour necrosis factor,Lactate induces tumour necrosis factor,,2022
MT,W4294031309,361,auto,Ther,21,2015 New evidence,Ther 21 2015 New evidence,,2022
MT,W4294031309,362,auto,Dis,34,2012,Dis 34 2012,,2022
MT,W4294031309,363,auto,Lactate,administration,reduces brain injury,Lactate administration reduces brain injury,,2022
MT,W4294031309,364,auto,Transhepatic,lactate,gradient in relation,Transhepatic lactate gradient in relation,,2022
MT,W4294031309,365,auto,Care,Med,30 2002,Care Med 30 2002,,2022
MT,W4294031309,366,auto,Lactate,is,a prognostic factor,Lactate is a prognostic factor,,2022
MT,W4294031309,367,auto,High,lactate,levels are p,High lactate levels are p,,2022
MT,W4294031309,368,auto,redictors,of,major complications after,redictors of major complications after,,2022
MT,W4294031309,370,auto,Surg,146,2013 Clinical benefit,Surg 146 2013 Clinical benefit,,2022
MT,W4294031309,373,auto,Surg,8,2009 TAp73 -,Surg 8 2009 TAp73 -,,2022
MT,W4294031309,374,auto,Cell,surface,lactate receptor GPR81,Cell surface lactate receptor GPR81,,2022
MT,W4294031309,375,auto,The,lactate,receptor GPR81 promotes,The lactate receptor GPR81 promotes,,2022
MT,W4294031309,376,auto,I.,Functional,expression of plasmalemmal,I. Functional expression of plasmalemmal,,2022
MT,W4294031309,377,auto,Pharm,57,1999 LAMC2 modulates,Pharm 57 1999 LAMC2 modulates,,2022
MT,W4294031309,378,auto,Shikonin,suppresses,the epithelial -,Shikonin suppresses the epithelial -,,2022
MT,W4294031309,379,auto,The,acid,- base transport,The acid - base transport,,2022
MT,W4294031309,380,auto,The,net,acid extruders NHE1,The net acid extruders NHE1,,2022
MT,W4294031309,381,auto,Lactate,influx,through the endothelial,Lactate influx through the endothelial,,2022
MT,W4294031309,382,auto,E1,expression,promotes tumor progression,E1 expression promotes tumor progression,,2022
MT,W4294031309,383,auto,Target,Ther,5 54 2020,Target Ther 5 54 2020,,2022
MT,W4294031309,384,auto,Chem,280,2005 Tumor cell,Chem 280 2005 Tumor cell,,2022
MT,W4294031309,385,auto,Top.,Dev.,Biol 112 2015,Top. Dev. Biol 112 2015,,2022
MT,W4294031309,386,auto,A,framework,for advancing our,A framework for advancing our,,2022
MT,W4294031309,387,auto,Influence,of,extracellular acidosis on,Influence of extracellular acidosis on,,2022
MT,W4294031309,388,auto,Hepatol,27,2012 Leptin promotes,Hepatol 27 2012 Leptin promotes,,2022
MT,W4294031309,389,auto,Reprod,21,2015,Reprod 21 2015,,2022
MT,W4294031309,390,auto,Lactate,increases,myotube diameter via,Lactate increases myotube diameter via,,2022
MT,W4294031309,391,auto,The,acidic,tumor microenvironment as,The acidic tumor microenvironment as,,2022
MT,W4294031309,392,auto,Rev.,Physiol,82 2020 Effects,Rev. Physiol 82 2020 Effects,,2022
MT,W4294031309,393,auto,Lett,167,2015 Inhibitory effect,Lett 167 2015 Inhibitory effect,,2022
MT,W4294031309,394,auto,Immunol,148,2021 Aerobic glycolysis,Immunol 148 2021 Aerobic glycolysis,,2022
MT,W4294031309,395,auto,The,CD28,signaling pathway regulates,The CD28 signaling pathway regulates,,2022
MT,W4294031309,396,auto,Res,7,2019 Glycolysis fuels,Res 7 2019 Glycolysis fuels,,2022
MT,W4294031309,397,auto,Modulation,of,microenvironment acidity reverses,Modulation of microenvironment acidity reverses,,2022
MT,W4294031309,398,auto,activation,M,Z Noman J.,activation M Z Noman J.,,2022
MT,W4294031309,399,auto,Rev.,Immunol,12 2012,Rev. Immunol 12 2012,,2022
MT,W4294031309,400,auto,Unravelling,the,interplay between extracellular,Unravelling the interplay between extracellular,,2022
MT,W4294031309,402,auto,Tumor,metabolite,lactate promotes tumorigenesis,Tumor metabolite lactate promotes tumorigenesis,,2022
MT,W4294031309,403,auto,Coordinated,regulation,of myeloid cells,Coordinated regulation of myeloid cells,,2022
MT,W4294031309,405,auto,Arginase,I,production in the,Arginase I production in the,,2022
MT,W4294031309,406,auto,Oncol,13,116 2020,Oncol 13 116 2020,,2022
MT,W4294031309,407,auto,Autophagy,-,mediated HMGB1 release,Autophagy - mediated HMGB1 release,,2022
MT,W4294031309,408,auto,Involvement,of,HMGB1 in resistance,Involvement of HMGB1 in resistance,,2022
MT,W4294031309,409,auto,Res,3142365,2016 . 2016,Res 3142365 2016 . 2016,,2022
MT,W4294031309,410,auto,Cellular,uptake,of MCT1 inhibitors,Cellular uptake of MCT1 inhibitors,,2022
MT,W4294031309,411,auto,Elevated,lactic,acid is a,Elevated lactic acid is a,,2022
MT,W4294031309,412,auto,Res.,Int,1804086 2018 .,Res. Int 1804086 2018 .,,2022
MT,W4294031309,414,auto,High,lactate,levels predict likelihood,High lactate levels predict likelihood,,2022
MT,W4294031309,415,auto,Neurosurg,107,2005,Neurosurg 107 2005,,2022
MT,W4294031309,416,auto,Non-invasive,detection,and quantification of,Non-invasive detection and quantification of,,2022
MT,W4294031309,417,auto,Radio,51,2007 Hyperpolarized (,Radio 51 2007 Hyperpolarized (,,2022
MT,W4294031309,418,auto,ate,concentration,in breast cancer,ate concentration in breast cancer,,2022
MT,W4294031309,419,auto,Lactate,and,glycine - potential,Lactate and glycine - potential,,2022
MT,W4294031309,420,auto,Is,higher,lactate an indicator,Is higher lactate an indicator,,2022
MT,W4294031309,421,auto,A,pilot,MRS study using,A pilot MRS study using,,2022
MT,W4294031309,422,auto,Exploiting,metabolic,vulnerabilities of cancer,Exploiting metabolic vulnerabilities of cancer,,2022
MT,W4294031309,423,auto,Sci,44,2019,Sci 44 2019,,2022
MT,W4294031309,424,auto,Promoter,hypermethylation,in cancer silences,Promoter hypermethylation in cancer silences,,2022
MT,W4294031309,425,auto,Chem,49,2003,Chem 49 2003,,2022
MT,W4294031309,426,auto,Lactate,dehydrogenase,- B is,Lactate dehydrogenase - B is,,2022
MT,W4294031309,427,auto,Lactate,dehydrogenases,amplify reactive oxygen,Lactate dehydrogenases amplify reactive oxygen,,2022
MT,W4294031309,428,auto,Target,Ther,6 242 2021,Target Ther 6 242 2021,,2022
MT,W4294031309,429,auto,Natl,Acad,.,Natl Acad .,,2022
MT,W4294031309,430,auto,Sci.,USA,107 2010,Sci. USA 107 2010,,2022
MT,W4294031309,431,auto,Targeting,pyruvate,kinase M2 and,Targeting pyruvate kinase M2 and,,2022
MT,W4294031309,432,auto,A,novel,inhibitor of lactate,A novel inhibitor of lactate,,2022
MT,W4294031309,433,auto,Stress,-,induced epinephrine enhances,Stress - induced epinephrine enhances,,2022
MT,W4294031309,434,auto,Invest,129,2019 Molecular characterization,Invest 129 2019 Molecular characterization,,2022
MT,W4294031309,436,auto,Res.,Commun,168 1990,Res. Commun 168 1990,,2022
MT,W4294031309,437,auto,Lactate,dehydrogenase,M - subunit,Lactate dehydrogenase M - subunit,,2022
MT,W4294031309,438,auto,ancer,cells,rely on environmental,ancer cells rely on environmental,,2022
MT,W4294031309,439,auto,Med,48,2020 Structural basis,Med 48 2020 Structural basis,,2022
MT,W4294031309,440,auto,In,vitro,and in vivo,In vitro and in vivo,,2022
MT,W4294031309,441,auto,A,phase,I dose -,A phase I dose -,,2022
MT,W4294031309,442,auto,Pharm,71,2013,Pharm 71 2013,,2022
MT,W4294031309,443,auto,Combined,treatment,with Metformin and,Combined treatment with Metformin and,,2022
MT,W4294031309,444,auto,Inhibiting,glycolytic,metabolism enhances CD8,Inhibiting glycolytic metabolism enhances CD8,,2022
MT,W4294031309,445,auto,Invest,123,2013 Phase 1,Invest 123 2013 Phase 1,,2022
MT,W4294031309,446,auto,N.,Drugs,32 2014,N. Drugs 32 2014,,2022
MT,W4294031309,447,auto,Phase,II,study of dichloroacetate,Phase II study of dichloroacetate,,2022
MT,W4294031309,448,auto,N.,Drugs,40 2022 miR,N. Drugs 40 2022 miR,,2022
MT,W4294031309,449,auto,The,lncRNA,punisher regulates apoptosis,The lncRNA punisher regulates apoptosis,,2022
MT,W4294031309,450,auto,Med.,Cell,Longev 5477024 2022,Med. Cell Longev 5477024 2022,,2022
MT,W4294031309,451,auto,Multistage,-,responsive nanocomplexes attenuate,Multistage - responsive nanocomplexes attenuate,,2022
MT,W4294031309,452,auto,Interfaces,14,2022 Glucose -,Interfaces 14 2022 Glucose -,,2022
MT,W4294031309,453,auto,Rev,11,2022 Protein lysi,Rev 11 2022 Protein lysi,,2022
MT,W4294031309,454,auto,ne,acetylation,by p300 /,ne acetylation by p300 /,,2022
MT,W4294031309,455,auto,The,regulatory,enzymes and protein,The regulatory enzymes and protein,,2022
MT,W4294031309,456,auto,Global,insights,into lysine acylomes,Global insights into lysine acylomes,,2022
MT,W4294031309,457,auto,Comprehensive,analysis,of lysine lactylation,Comprehensive analysis of lysine lactylation,,2022
MT,W4294031309,458,auto,Modulation,of,cellular processes by,Modulation of cellular processes by,,2022
MT,W4294031309,460,auto,N,-,acetylation of lysine,N - acetylation of lysine,,2022
MT,W4294031309,461,auto,Microbiol,11,594743 2020,Microbiol 11 594743 2020,,2022
MT,W4321167021,0,auto,Hypoxic,microenvironment,in cancer :,Hypoxic microenvironment in cancer :,,2023
MT,W4321167021,1,auto,Hypoxia,has,a profound effect,Hypoxia has a profound effect,,2023
MT,W4321167021,2,auto,Accumulating,studies,have demonstrated that,Accumulating studies have demonstrated that,,2023
MT,W4321167021,3,auto,They,also,increase infiltration of,They also increase infiltration of,,2023
MT,W4321167021,4,auto,Furthermore,",",drugs targeting key,"Furthermore , drugs targeting key",,2023
MT,W4321167021,5,auto,However,",",the relationship between,"However , the relationship between",,2023
MT,W4321167021,6,auto,Here,",",we investigated the,"Here , we investigated the",,2023
MT,W4321167021,8,auto,Cancer,occurrence,is markedly associated,Cancer occurrence is markedly associated,,2023
MT,W4321167021,9,auto,The,World,Health Organization (,The World Health Organization (,,2023
MT,W4321167021,10,auto,the,proportion,of the world,the proportion of the world,,2023
MT,W4321167021,11,auto,The,vasculature,ensures the presence,The vasculature ensures the presence,,2023
MT,W4321167021,12,auto,Vasculature,endothelial,cells ( ECs,Vasculature endothelial cells ( ECs,,2023
MT,W4321167021,13,auto,HYPOXIA,AND,CARCINOGENESIS,HYPOXIA AND CARCINOGENESIS,,2023
MT,W4321167021,14,auto,Hypoxia,and,genomic damage Hypoxia,Hypoxia and genomic damage Hypoxia,,2023
MT,W4321167021,15,auto,In,in,vitro and in,In in vitro and in,,2023
MT,W4321167021,16,auto,To,survive,under hypoxic conditions,To survive under hypoxic conditions,,2023
MT,W4321167021,17,auto,Hypoxia,and,glycolysis,Hypoxia and glycolysis,,2023
MT,W4321167021,18,auto,The,majority,of cancer cells,The majority of cancer cells,,2023
MT,W4321167021,19,auto,In,the,"early 1970s ,","In the early 1970s ,",,2023
MT,W4321167021,20,auto,195,96,", 106 ,","195 96 , 106 ,",,2023
MT,W4321167021,21,auto,203,31,207 208 209,203 31 207 208 209,,2023
MT,W4321167021,22,auto,[,297,] [ 298,[ 297 ] [ 298,,2023
MT,W4321167021,23,auto,In,vivo,experiments have shown,In vivo experiments have shown,,2023
MT,W4321167021,24,auto,Radiotherapy,directly,destroys macromolecule fixation,Radiotherapy directly destroys macromolecule fixation,,2023
MT,W4321167021,25,auto,The,damage,caused by radiotherapy,The damage caused by radiotherapy,,2023
MT,W4321167021,26,auto,Hypoxia,reduces,the effectiveness of,Hypoxia reduces the effectiveness of,,2023
MT,W4321167021,27,auto,Targeted,therapy,Approximately 80 -,Targeted therapy Approximately 80 -,,2023
MT,W4321167021,28,auto,Progress,in,the development of,Progress in the development of,,2023
MT,W4321167021,29,auto,392,39,393 394 281,392 39 393 394 281,,2023
MT,W4321167021,30,auto,Hypoxia,tracers,can visualize and,Hypoxia tracers can visualize and,,2023
MT,W4321167021,31,auto,Hypoxia,and,immunotherapy Hypoxia inhibits,Hypoxia and immunotherapy Hypoxia inhibits,,2023
MT,W4321167021,32,auto,422,423,424 398 235,422 423 424 398 235,,2023
MT,W4321167021,33,auto,Nano,application,therapy Nanoparticles are,Nano application therapy Nanoparticles are,,2023
MT,W4321167021,34,auto,439,440,441 442 442,439 440 441 442 442,,2023
MT,W4321167021,36,auto,Accumulating,evidence,suggests that microbiota,Accumulating evidence suggests that microbiota,,2023
MT,W4321167021,37,auto,448,",",449 450 451,"448 , 449 450 451",,2023
MT,W4321167021,38,auto,Over,the,last 60 years,Over the last 60 years,,2023
MT,W4321167021,39,auto,Hypoxiabased,research,has pro,Hypoxiabased research has pro,,2023
MT,W4321167021,40,auto,vided,new,insights into how,vided new insights into how,,2023
MT,W4321167021,41,auto,Carcinogenic,factors,and mature cancer,Carcinogenic factors and mature cancer,,2023
MT,W4321167021,42,auto,With,advances,in analytical tools,With advances in analytical tools,,2023
MT,W4321167021,43,auto,454,",",455 225 288,"454 , 455 225 288",,2023
MT,W4321167021,44,auto,Neuroblastoma,/,Renal cell carcinoma,Neuroblastoma / Renal cell carcinoma,,2023
MT,W4321167021,45,auto,In,vitro,Contributed to self,In vitro Contributed to self,,2023
MT,W4321167021,46,auto,HIF,-1α-,MTA2 TR,HIF -1α- MTA2 TR,,2023
MT,W4321167021,47,auto,Promoted,the,proliferation and invasion,Promoted the proliferation and invasion,,2023
MT,W4321167021,48,auto,Pancreatic,cancer,Both 143 miR-301a-3p,Pancreatic cancer Both 143 miR-301a-3p,,2023
MT,W4321167021,49,auto,Promoted,cancer,"cell proliferation ,","Promoted cancer cell proliferation ,",,2023
MT,W4321167021,50,auto,Pancreatic,cancer,Both 146 Fig.,Pancreatic cancer Both 146 Fig.,,2023
MT,W4321167021,51,auto,Radiotherapy,induces,cancer cell death,Radiotherapy induces cancer cell death,,2023
MT,W4321167021,52,auto,VEGF,",",FGF and PDGF,"VEGF , FGF and PDGF",,2023
MT,W4321167021,53,auto,HIF,-,1α stimulates DNA,HIF - 1α stimulates DNA,,2023
MT,W4321167021,54,auto,IL,-,6 stimulates HIF,IL - 6 stimulates HIF,,2023
MT,W4321167021,55,auto,Chemotherapeutic,agents,are transported by,Chemotherapeutic agents are transported by,,2023
MT,W4321167021,56,auto,HIF,-,1α induces OLFM4,HIF - 1α induces OLFM4,,2023
MT,W4321167021,57,auto,HIF,-,1α enhances chemotherapeutic,HIF - 1α enhances chemotherapeutic,,2023
MT,W4321167021,58,auto,Under,hypoxic,"conditions , cancer","Under hypoxic conditions , cancer",,2023
MT,W4321167021,59,auto,HIF,-,1α synergizes with,HIF - 1α synergizes with,,2023
MT,W4321167021,60,auto,HIF,-,2α upregulation promotes,HIF - 2α upregulation promotes,,2023
MT,W4321167021,61,auto,In,addition,", CDD and","In addition , CDD and",,2023
MT,W4321167021,62,auto,Yes,regions,Lung cancer ;,Yes regions Lung cancer ;,,2023
MT,W4321167021,63,auto,14,;,Intravenous Yes regions,14 ; Intravenous Yes regions,,2023
MT,W4321167021,64,auto,Yes,regions,of the head,Yes regions of the head,,2023
MT,W4321167021,65,auto,Head,and,neck cancer Phase,Head and neck cancer Phase,,2023
MT,W4321167021,66,auto,Intratumoral,-,NT spores bacteria,Intratumoral - NT spores bacteria,,2023
MT,W4321167021,67,auto,Yes,regions,adenocarcinoma ; NCT01440088,Yes regions adenocarcinoma ; NCT01440088,,2023
MT,W4321167021,68,auto,Renal,cell,carcinoma Phase 4,Renal cell carcinoma Phase 4,,2023
MT,W4321167021,69,auto,Squamous,cell,carcinoma Phase 2,Squamous cell carcinoma Phase 2,,2023
MT,W4321167021,70,auto,Yes,of,the and neck,Yes of the and neck,,2023
MT,W4321167021,72,auto,Yes,regions,of the head,Yes regions of the head,,2023
MT,W4321167021,73,auto,Small,cell,lung cancer Nimorazole,Small cell lung cancer Nimorazole,,2023
MT,W4321167021,74,auto,04846920,Recruiting,Oral Yes PT,04846920 Recruiting Oral Yes PT,,2023
MT,W4321167021,76,auto,Chen,et,al.,Chen et al.,,2023
MT,W4321167021,78,auto,Not,applicable,.,Not applicable .,,2023
MT,W4321167021,80,auto,This,article,was supported by,This article was supported by,,2023
