topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
QA,W4221106857,135,auto,Publisher's,Note,: All claims,Publisher's Note : All claims,,2022
QA,W4221106857,136,auto,Any,product,that may be,Any product that may be,,2022
QA,W4221106857,137,auto,An,ethically,mindful approach to,An ethically mindful approach to,,2022
QA,W4221106857,138,auto,Electron,J,395 2020,Electron J 395 2020,,2022
QA,W4221106857,139,auto,Introduction,to,artificial intelligence in,Introduction to artificial intelligence in,,2022
QA,W4221106857,140,auto,Artificial,intelligence,in healthcare :,Artificial intelligence in healthcare :,,2022
QA,W4221106857,141,auto,Engineering,G,Rong A Mendez,Engineering G Rong A Mendez,,2022
QA,W4221106857,142,auto,Intelligence,in,medical practice :,Intelligence in medical practice :,,2022
QA,W4221106857,143,auto,D,D,Miller E W,D D Miller E W,,2022
QA,W4221106857,144,auto,How,AI,can be a,How AI can be a,,2022
QA,W4221106857,145,auto,A,review,of the role,A review of the role,,2022
QA,W4221106857,146,auto,10.2214/AJR.18.20391,Am,J Roentgenol 212,10.2214/AJR.18.20391 Am J Roentgenol 212,,2022
QA,W4221106857,147,auto,Clinically,applicable,deep learning for,Clinically applicable deep learning for,,2022
QA,W4221106857,148,auto,A,decision,- support tool,A decision - support tool,,2022
QA,W4221106857,149,auto,Using,artificial,intelligence methods to,Using artificial intelligence methods to,,2022
QA,W4221106857,150,auto,Big,data,opportunities for global,Big data opportunities for global,,2022
QA,W4221106857,151,auto,Evaluation,of,a machine learning,Evaluation of a machine learning,,2022
QA,W4221106857,152,auto,Evaluation,of,a digital co,Evaluation of a digital co,,2022
QA,W4221106857,153,auto,nsultation,and,self - care,nsultation and self - care,,2022
QA,W4221106857,154,auto,Personalized,medicine,: from genotypes,Personalized medicine : from genotypes,,2022
QA,W4221106857,155,auto,Predicting,scheduled,hospital attendance with,Predicting scheduled hospital attendance with,,2022
QA,W4221106857,156,auto,npj,Digit,Med A Nelson,npj Digit Med A Nelson,,2022
QA,W4221106857,157,auto,The,ethics,of AI in,The ethics of AI in,,2022
QA,W4221106857,158,auto,Changes,in,medical student attitudes,Changes in medical student attitudes,,2022
QA,W4221106857,159,auto,Selection,of,medical students according,Selection of medical students according,,2022
QA,W4221106857,160,auto,Med,Educ,39 2005,Med Educ 39 2005,,2022
QA,W4221106857,161,auto,Professional,decisions,and ethical values,Professional decisions and ethical values,,2022
QA,W4221106857,162,auto,Assessment,of,ethical decisions and,Assessment of ethical decisions and,,2022
QA,W4221106857,163,auto,Measuring,the,ethical sensitivity of,Measuring the ethical sensitivity of,,2022
QA,W4221106857,164,auto,10.1007/s10730-005-2550,-,2 the hippocratic,10.1007/s10730-005-2550 - 2 the hippocratic,,2022
QA,W4221106857,165,auto,2005,17,Artificial intelligence in,2005 17 Artificial intelligence in,,2022
QA,W4221106857,166,auto,Soc,Epub,ahead of print,Soc Epub ahead of print,,2022
QA,W4221106857,167,auto,Who,offers,guidance on use,Who offers guidance on use,,2022
QA,W4221106857,168,auto,Ethical,and,legal challenges of,Ethical and legal challenges of,,2022
QA,W4221106857,169,auto,3,",",2022 Europarleuropaeu .,"3 , 2022 Europarleuropaeu .",,2022
QA,W4221106857,170,auto,Available,online,at There is,Available online at There is,,2022
QA,W4221106857,171,auto,Who,is,responsible for killer,Who is responsible for killer,,2022
QA,W4221106857,172,auto,Autonomous,Weapons,", group agency","Autonomous Weapons , group agency",,2022
QA,W4221106857,173,auto,Ethical,and,legal responsibility for,Ethical and legal responsibility for,,2022
QA,W4220832833,0,auto,Non-alcoholic,fatty,liver disease (,Non-alcoholic fatty liver disease (,,2022
QA,W4220832833,1,auto,Safed,",",Israel .,"Safed , Israel .",,2022
QA,W4220832833,2,auto,Sunderland,",",UK . Mexico,"Sunderland , UK . Mexico",,2022
QA,W4220832833,3,auto,Monterrey,",",Mexico. Zaloška cesta,"Monterrey , Mexico. Zaloška cesta",,2022
QA,W4220832833,4,auto,Guangzhou,",",China .,"Guangzhou , China .",,2022
QA,W4220832833,5,auto,Saint,-,"Denis , France","Saint - Denis , France",,2022
QA,W4220832833,6,auto,Birmingham,",",UK .,"Birmingham , UK .",,2022
QA,W4220832833,7,auto,Sunderland,",",UK .,"Sunderland , UK .",,2022
QA,W4220832833,8,auto,Hardenberg,",",The Netherlands .,"Hardenberg , The Netherlands .",,2022
QA,W4220832833,9,auto,1,Department,of Intensive Care,1 Department of Intensive Care,,2022
QA,W4220832833,10,auto,NAFLD,is,the most common,NAFLD is the most common,,2022
QA,W4220832833,11,auto,NAFLD,is,closely associated with,NAFLD is closely associated with,,2022
QA,W4220832833,12,auto,In,general,NAFLD is a,In general NAFLD is a,,2022
QA,W4220832833,13,auto,This,is,normally seen on,This is normally seen on,,2022
QA,W4220832833,14,auto,In,these,"patients , advanced","In these patients , advanced",,2022
QA,W4220832833,15,auto,Histologic,evaluation,with liver biopsy,Histologic evaluation with liver biopsy,,2022
QA,W4220832833,16,auto,ins,the,gold standard to,ins the gold standard to,,2022
QA,W4220832833,17,auto,Diagnosis,of,NAFLD is defined,Diagnosis of NAFLD is defined,,2022
QA,W4220832833,18,auto,Weight,loss,", dietary modification","Weight loss , dietary modification",,2022
QA,W4220832833,19,auto,Dietary,recommendations,and lifestyle interventions,Dietary recommendations and lifestyle interventions,,2022
QA,W4220832833,20,auto,Pioglitazone,and,vitamin E are,Pioglitazone and vitamin E are,,2022
QA,W4220832833,21,auto,This,review,gives an overview,This review gives an overview,,2022
QA,W4220832833,22,auto,Background,Non-alcoholic,fatty liver disease,Background Non-alcoholic fatty liver disease,,2022
QA,W4220832833,23,auto,NAFLD,is,a spectrum of,NAFLD is a spectrum of,,2022
QA,W4220832833,24,auto,NAFLD,ranges,from the more,NAFLD ranges from the more,,2022
QA,W4220832833,25,auto,NAFLD,may,progress to fibrosis,NAFLD may progress to fibrosis,,2022
QA,W4220832833,26,auto,Before,the,middle of the,Before the middle of the,,2022
QA,W4220832833,27,auto,In,terms,of diagnostic tests,In terms of diagnostic tests,,2022
QA,W4220832833,28,auto,In,the,diagnosis of NAFLD,In the diagnosis of NAFLD,,2022
QA,W4220832833,29,auto,NASH,is,normally characterised by,NASH is normally characterised by,,2022
QA,W4220832833,30,auto,In,the,majority of the,In the majority of the,,2022
QA,W4220832833,31,auto,Patients,with,NAFLD often have,Patients with NAFLD often have,,2022
QA,W4220832833,32,auto,NAFLD,is,a common explanation,NAFLD is a common explanation,,2022
QA,W4220832833,33,auto,It,determines,asymptomatic elevation of,It determines asymptomatic elevation of,,2022
QA,W4220832833,34,auto,The,spectrum,of NAFLD and,The spectrum of NAFLD and,,2022
QA,W4220832833,35,auto,onship,with,MS poses challenges,onship with MS poses challenges,,2022
QA,W4220832833,36,auto,This,review,aims to summarise,This review aims to summarise,,2022
QA,W4220832833,37,auto,Pathophysiology,of,NAFLD / NASH,Pathophysiology of NAFLD / NASH,,2022
QA,W4220832833,38,auto,The,development,of NASH is,The development of NASH is,,2022
QA,W4220832833,39,auto,In,the,recent years a,In the recent years a,,2022
QA,W4220832833,40,auto,The,first,type of NAFLD,The first type of NAFLD,,2022
QA,W4220832833,41,auto,The,second,type of NAFLD,The second type of NAFLD,,2022
QA,W4220832833,42,auto,In,this,case infections like,In this case infections like,,2022
QA,W4220832833,43,auto,The,relationship,between NAFLD and,The relationship between NAFLD and,,2022
QA,W4220832833,44,auto,Symptoms,and,signs,Symptoms and signs,,2022
QA,W4220832833,45,auto,The,majority,of the patients,The majority of the patients,,2022
QA,W4220832833,46,auto,Very,often,a diagnosis like,Very often a diagnosis like,,2022
QA,W4220832833,47,auto,Hepatomegaly,can,present during physical,Hepatomegaly can present during physical,,2022
QA,W4220832833,49,auto,When,performing,"laboratory tests ,","When performing laboratory tests ,",,2022
QA,W4220832833,50,auto,Other,markers,of interest are,Other markers of interest are,,2022
QA,W4220832833,51,auto,In,patients,with NAFLD ALP,In patients with NAFLD ALP,,2022
QA,W4220832833,52,auto,In,addition,", other laboratory","In addition , other laboratory",,2022
QA,W4220832833,53,auto,Both,albumin,and bilirubin levels,Both albumin and bilirubin levels,,2022
QA,W4220832833,54,auto,In,cirrhotic,patients laboratory measurements,In cirrhotic patients laboratory measurements,,2022
QA,W4220832833,55,auto,Most,of,the time patients,Most of the time patients,,2022
QA,W4220832833,56,auto,Imaging,in,NAFLD,Imaging in NAFLD,,2022
QA,W4220832833,57,auto,In,liver,diseases such as,In liver diseases such as,,2022
QA,W4220832833,58,auto,y,used,for differentiating between,y used for differentiating between,,2022
QA,W4220832833,59,auto,Ultrasound,US,often reveals a,Ultrasound US often reveals a,,2022
QA,W4220832833,60,auto,Unfortunately,MRS,has a higher,Unfortunately MRS has a higher,,2022
QA,W4220832833,61,auto,Histological,findings,in NAFLD,Histological findings in NAFLD,,2022
QA,W4220832833,62,auto,The,liver,biopsy is the,The liver biopsy is the,,2022
QA,W4220832833,63,auto,Performing,a,liver biopsy on,Performing a liver biopsy on,,2022
QA,W4220832833,64,auto,The,general,indications for performing,The general indications for performing,,2022
QA,W4220832833,65,auto,To,many,", the liver","To many , the liver",,2022
QA,W4220832833,66,auto,A,liver,biopsy can be,A liver biopsy can be,,2022
QA,W4220832833,67,auto,Limitations,of,liver biopsy are,Limitations of liver biopsy are,,2022
QA,W4220832833,68,auto,Many,studies,have shown sampling,Many studies have shown sampling,,2022
QA,W4220832833,69,auto,The,NAFLD,Activity Score (,The NAFLD Activity Score (,,2022
QA,W4220832833,71,auto,The,treatment,of NAFLD and,The treatment of NAFLD and,,2022
QA,W4220832833,72,auto,Very,often,the treatment of,Very often the treatment of,,2022
QA,W4220832833,73,auto,Conservative,treatment,- lifestyle modifications,Conservative treatment - lifestyle modifications,,2022
QA,W4220832833,74,auto,Other,dietary,components can also,Other dietary components can also,,2022
QA,W4220832833,75,auto,Vitamin,E,is a fat,Vitamin E is a fat,,2022
QA,W4220832833,76,auto,ntioxidant,[,58 ] [,ntioxidant [ 58 ] [,,2022
QA,W4220832833,77,auto,The,PIVENS,study showed that,The PIVENS study showed that,,2022
QA,W4220832833,78,auto,Caffeine,is,a strong antioxidant,Caffeine is a strong antioxidant,,2022
QA,W4220832833,79,auto,Finally,",",polyphenols are a,"Finally , polyphenols are a",,2022
QA,W4220832833,80,auto,There,exists,a considerable amount,There exists a considerable amount,,2022
QA,W4220832833,81,auto,Their,optimal,dose and the,Their optimal dose and the,,2022
QA,W4220832833,82,auto,Weight,loss,- conservative and,Weight loss - conservative and,,2022
QA,W4220832833,83,auto,Weight,loss,can improve liver,Weight loss can improve liver,,2022
QA,W4220832833,84,auto,A,significant,body of literature,A significant body of literature,,2022
QA,W4220832833,85,auto,Several,studies,showed improvement of,Several studies showed improvement of,,2022
QA,W4220832833,86,auto,In,the,last few years,In the last few years,,2022
QA,W4220832833,87,auto,In,the,"last years ,","In the last years ,",,2022
QA,W4220832833,88,auto,Its,benefits,regarding weight loss,Its benefits regarding weight loss,,2022
QA,W4220832833,89,auto,Specifically,looking,at NAFLD related,Specifically looking at NAFLD related,,2022
QA,W4220832833,90,auto,Lassailly,et,al . [,Lassailly et al . [,,2022
QA,W4220832833,91,auto,A,meta,- analysis on,A meta - analysis on,,2022
QA,W4220832833,92,auto,This,suggests,a possible causal,This suggests a possible causal,,2022
QA,W4220832833,93,auto,It,has,to be said,It has to be said,,2022
QA,W4220832833,94,auto,With,the,growing obesity pandemic,With the growing obesity pandemic,,2022
QA,W4220832833,95,auto,There,are,some treatment methods,There are some treatment methods,,2022
QA,W4220832833,96,auto,Considering,that,bariatric s,Considering that bariatric s,,2022
QA,W4220832833,97,auto,urgery,is,"increasingly utilized ,","urgery is increasingly utilized ,",,2022
QA,W4220832833,98,auto,Fig.,1,( 1 Fig.,Fig. 1 ( 1 Fig.,,2022
QA,W4220832833,99,auto,Not,applicable,.,Not applicable .,,2022
QA,W4220832833,100,auto,Funding,None,.,Funding None .,,2022
QA,W4220832833,101,auto,Availability,of,data and materials,Availability of data and materials,,2022
QA,W4220832833,102,auto,Authors',contributions,Collecting data and,Authors' contributions Collecting data and,,2022
QA,W4220832833,103,auto,Writing,the,manuscript : SP,Writing the manuscript : SP,,2022
QA,W4220832833,104,auto,Consent,for,publication Not applicable,Consent for publication Not applicable,,2022
QA,W4220832833,106,auto,The,authors,declare that they,The authors declare that they,,2022
QA,W4220832833,107,auto,•,fast,", convenient online","• fast , convenient online",,2022
QA,W4220832833,108,auto,At,BMC,", research is","At BMC , research is",,2022
QA,W4220832833,109,auto,Learn,more,biomedcentral.com / submissions,Learn more biomedcentral.com / submissions,,2022
QA,W4220832833,110,auto,Choose,BMC,and benefit from,Choose BMC and benefit from,,2022
QA,W4220832833,111,auto,Choose,BMC,and benefit from,Choose BMC and benefit from,,2022
QA,W4220832833,112,auto,Nonalcoholic,fatty,liver disease review,Nonalcoholic fatty liver disease review,,2022
QA,W4220832833,113,auto,Natural,history,of nonalcoholic fatty,Natural history of nonalcoholic fatty,,2022
QA,W4220832833,114,auto,Prevalence,of,hepatic steatosis in,Prevalence of hepatic steatosis in,,2022
QA,W4220832833,115,auto,The,prevalence,and etiology of,The prevalence and etiology of,,2022
QA,W4220832833,116,auto,ed,aminotransferase,levels in the,ed aminotransferase levels in the,,2022
QA,W4220832833,117,auto,Impaired,mitochondrial,function in microvesicular,Impaired mitochondrial function in microvesicular,,2022
QA,W4220832833,118,auto,Effects,of,"drugs , ethanol","Effects of drugs , ethanol",,2022
QA,W4220832833,119,auto,L,S,Bhatia N P,L S Bhatia N P,,2022
QA,W4220832833,120,auto,Risk,of,cardiovascular disease in,Risk of cardiovascular disease in,,2022
QA,W4220832833,121,auto,Association,between,smoking and liver,Association between smoking and liver,,2022
QA,W4220832833,123,auto,Prevalence,of,nonalcoholic fatty liver,Prevalence of nonalcoholic fatty liver,,2022
QA,W4220832833,124,auto,Non,-alcoholic,fatty liver disease,Non -alcoholic fatty liver disease,,2022
QA,W4220832833,125,auto,Impact,of,cigarette smoking on,Impact of cigarette smoking on,,2022
QA,W4220832833,126,auto,Association,between,smoking and non-alcoholic,Association between smoking and non-alcoholic,,2022
QA,W4220832833,127,auto,Current,cigarette,smoking among adults,Current cigarette smoking among adults,,2022
QA,W4220832833,128,auto,Cigarette,smoking,exacerbates nonalcoholic fatty,Cigarette smoking exacerbates nonalcoholic fatty,,2022
QA,W4220832833,129,auto,Smoking,is,not associated with,Smoking is not associated with,,2022
