topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
SUM,W3208687975,234,auto,In,this,"case , DL","In this case , DL",,2022
SUM,W3208687975,235,auto,In,one,"such study ,","In one such study ,",,2022
SUM,W3208687975,236,auto,The,studies,listed so far,The studies listed so far,,2022
SUM,W3208687975,237,auto,However,",",DL can also,"However , DL can also",,2022
SUM,W3208687975,238,auto,This,can,reduce the time,This can reduce the time,,2022
SUM,W3208687975,239,auto,Super,-,resolution and other,Super - resolution and other,,2022
SUM,W3208687975,240,auto,Recording,high,- resolution electron,Recording high - resolution electron,,2022
SUM,W3208687975,241,auto,Additionally,",","during imaging ,","Additionally , during imaging ,",,2022
SUM,W3208687975,242,auto,Thus,",",there is interest,"Thus , there is interest",,2022
SUM,W3208687975,243,auto,One,method,of interest is,One method of interest is,,2022
SUM,W3208687975,244,auto,De,Haan,et al. recorded,De Haan et al. recorded,,2022
SUM,W3208687975,245,auto,Rashidi,and,Wolkow trained a,Rashidi and Wolkow trained a,,2022
SUM,W3208687975,246,auto,rements,resulting,from degradation in,rements resulting from degradation in,,2022
SUM,W3208687975,247,auto,Scime,et,al. mounted a,Scime et al. mounted a,,2022
SUM,W3208687975,248,auto,There,is,also growing interest,There is also growing interest,,2022
SUM,W3208687975,249,auto,Eppel,et,al. trained multiple,Eppel et al. trained multiple,,2022
SUM,W3208687975,250,auto,In,this,"context , homogenization","In this context , homogenization",,2022
SUM,W3208687975,251,auto,DL,using,customized CNNs has,DL using customized CNNs has,,2022
SUM,W3208687975,252,auto,Goetz,et,al. investigated the,Goetz et al. investigated the,,2022
SUM,W3208687975,253,auto,Additionally,",",using generative models,"Additionally , using generative models",,2022
SUM,W3208687975,254,auto,This,can,help researchers develop,This can help researchers develop,,2022
SUM,W3208687975,255,auto,Mesoscale,modeling,applications,Mesoscale modeling applications,,2022
SUM,W3208687975,256,auto,In,addition,to image -,In addition to image -,,2022
SUM,W3208687975,257,auto,Dai,et,al.,Dai et al.,,2022
SUM,W3208687975,258,auto,252,Similarly,", Cohn and","252 Similarly , Cohn and",,2022
SUM,W3208687975,259,auto,Most,of,the existing knowledge,Most of the existing knowledge,,2022
SUM,W3208687975,260,auto,y,unavailable,as structured information,y unavailable as structured information,,2022
SUM,W3208687975,261,auto,There,exists,a great opportunity,There exists a great opportunity,,2022
SUM,W3208687975,262,auto,However,",",as a relatively,"However , as a relatively",,2022
SUM,W3208687975,263,auto,Datasets,for,NLP Datasets relevant,Datasets for NLP Datasets relevant,,2022
SUM,W3208687975,264,auto,Unfortunately,",",accessing or parsing,"Unfortunately , accessing or parsing",,2022
SUM,W3208687975,265,auto,Peer,-,reviewed journal articles,Peer - reviewed journal articles,,2022
SUM,W3208687975,266,auto,Many,publishers,now offer text,Many publishers now offer text,,2022
SUM,W3208687975,267,auto,However,",",gaining access to,"However , gaining access to",,2022
SUM,W3208687975,268,auto,The,major,advantage of working,The major advantage of working,,2022
SUM,W3208687975,269,auto,In,contrast,", articles on","In contrast , articles on",,2022
SUM,W3208687975,270,auto,It,remains,difficult to properly,It remains difficult to properly,,2022
SUM,W3208687975,271,auto,Therefore,",",new tools that,"Therefore , new tools that",,2022
SUM,W3208687975,272,auto,Finally,",",online sources of,"Finally , online sources of",,2022
SUM,W3208687975,273,auto,However,",",such online sources,"However , such online sources",,2022
SUM,W3208687975,274,auto,Software,libraries,for NLP Applying,Software libraries for NLP Applying,,2022
SUM,W3208687975,275,auto,These,steps,include retrieving the,These steps include retrieving the,,2022
SUM,W3208687975,276,auto,Multiple,software,libraries exist to,Multiple software libraries exist to,,2022
SUM,W3208687975,277,auto,Finally,",",word,"Finally , word",,2022
SUM,W3208687975,278,auto,embeddings,that,convert words such,embeddings that convert words such,,2022
SUM,W3208687975,279,auto,As,the,domain is rapidly,As the domain is rapidly,,2022
SUM,W3208687975,281,auto,One,of,the major uses,One of the major uses,,2022
SUM,W3208687975,282,auto,Conventionally,",",such datasets required,"Conventionally , such datasets required",,2022
SUM,W3208687975,283,auto,Recently,",",software tools such,"Recently , software tools such",,2022
SUM,W3208687975,284,auto,Databases,based,on natural language,Databases based on natural language,,2022
SUM,W3208687975,285,auto,It,is,even possible that,It is even possible that,,2022
SUM,W3208687975,286,auto,In,a,study reported by,In a study reported by,,2022
SUM,W3208687975,287,auto,Uncertainty,quantification,( UQ ),Uncertainty quantification ( UQ ),,2022
SUM,W3208687975,288,auto,Specifically,",",DL models have,"Specifically , DL models have",,2022
SUM,W3208687975,289,auto,While,most,of the focus,While most of the focus,,2022
SUM,W3208687975,291,auto,The,main,drawback to estimating,The main drawback to estimating,,2022
SUM,W3208687975,292,auto,Bayesian,NNs,are the exception,Bayesian NNs are the exception,,2022
SUM,W3208687975,293,auto,A,considerable,fraction of the,A considerable fraction of the,,2022
SUM,W3208687975,294,auto,An,example,of such an,An example of such an,,2022
SUM,W3208687975,295,auto,286,287,288 289 290,286 287 288 289 290,,2022
SUM,W3208687975,296,auto,Two,different,uncertainty types are,Two different uncertainty types are,,2022
SUM,W3208687975,297,auto,Epistemic,uncertainty,is related to,Epistemic uncertainty is related to,,2022
SUM,W3208687975,298,auto,As,mentioned,"above , while","As mentioned above , while",,2022
SUM,W3208687975,299,auto,Therefore,",",it is vital,"Therefore , it is vital",,2022
SUM,W3208687975,300,auto,to,localized,", insufficient training","to localized , insufficient training",,2022
SUM,W3208687975,301,auto,The,aleatory,"uncertainty , instead","The aleatory uncertainty , instead",,2022
SUM,W3208687975,302,auto,It,relates,to the possibility,It relates to the possibility,,2022
SUM,W3208687975,303,auto,Ideally,",",we would like,"Ideally , we would like",,2022
SUM,W3208687975,304,auto,The,most,common approaches to,The most common approaches to,,2022
SUM,W3208687975,305,auto,Dropout,methods,are commonly used,Dropout methods are commonly used,,2022
SUM,W3208687975,306,auto,In,this,type of approach,In this type of approach,,2022
SUM,W3208687975,307,auto,When,a,similar randomization procedure,When a similar randomization procedure,,2022
SUM,W3208687975,308,auto,Quantile,regression,can be utilized,Quantile regression can be utilized,,2022
SUM,W3208687975,309,auto,Gaussian,processes,are a family,Gaussian processes are a family,,2022
SUM,W3208687975,310,auto,By,optimizing,such functions to,By optimizing such functions to,,2022
SUM,W3208687975,311,auto,Because,the,prior is a,Because the prior is a,,2022
SUM,W3208687975,312,auto,Although,DL,methods have various,Although DL methods have various,,2022
SUM,W3208687975,313,auto,Reliability,and,quality assessment of,Reliability and quality assessment of,,2022
SUM,W3208687975,314,auto,Properties,of,materials depend sensitively,Properties of materials depend sensitively,,2022
SUM,W3208687975,315,auto,It,is,thus not a,It is thus not a,,2022
SUM,W3208687975,316,auto,In,general,", this unde","In general , this unde",,2022
SUM,W3208687975,317,auto,rscores,that,the input features,rscores that the input features,,2022
SUM,W3208687975,318,auto,Although,atomistic,graph neural network,Although atomistic graph neural network,,2022
SUM,W3208687975,319,auto,In,terms,of images and,In terms of images and,,2022
SUM,W3208687975,320,auto,In,contrast,", theory -","In contrast , theory -",,2022
SUM,W3208687975,321,auto,To,alleviate,the black -,To alleviate the black -,,2022
SUM,W3208687975,322,auto,This,is,because it is,This is because it is,,2022
SUM,W3208687975,323,auto,Best,practices,need to be,Best practices need to be,,2022
SUM,W3208687975,324,auto,The,data,from new figures,The data from new figures,,2022
SUM,W3208687975,325,auto,Data,from,other publishers are,Data from other publishers are,,2022
SUM,W3208687975,326,auto,Table,1,. 1 Databases,Table 1 . 1 Databases,,2022
SUM,W3208687975,327,auto,/,jarvis.nist.gov,/ jarvisdft /,/ jarvis.nist.gov / jarvisdft /,,2022
SUM,W3208687975,328,auto,a,CGCNN,model in which,a CGCNN model in which,,2022
SUM,W3208687975,329,auto,Nodes,and,edges are characterized,Nodes and edges are characterized,,2022
SUM,W3208687975,330,auto,c,MEGNet,in which the,c MEGNet in which the,,2022
SUM,W3208687975,331,auto,33,Copyright,2019 American Chemical,33 Copyright 2019 American Chemical,,2022
SUM,W3208687975,332,auto,122,Copyright,2019 American Physical,122 Copyright 2019 American Physical,,2022
SUM,W3208687975,333,auto,Maksov,et,al. demonstrated atomistic,Maksov et al. demonstrated atomistic,,2022
SUM,W3208687975,334,auto,c,-,resolution STEM images,c - resolution STEM images,,2022
SUM,W3208687975,335,auto,The,lattice,structure and defects,The lattice structure and defects,,2022
SUM,W3208687975,336,auto,The,positions,of atoms and,The positions of atoms and,,2022
SUM,W3208687975,337,auto,Despite,only,using the first,Despite only using the first,,2022
SUM,W3208687975,338,auto,Similarly,",",Yang et al.,"Similarly , Yang et al.",,2022
SUM,W3208687975,339,auto,They,classified,the possible atomic,They classified the possible atomic,,2022
SUM,W3208687975,340,auto,Roberts,et,al. developed DefectSegNet,Roberts et al. developed DefectSegNet,,2022
SUM,W3208687975,341,auto,They,provide,detailed information on,They provide detailed information on,,2022
SUM,W3208687975,342,auto,They,also,compare measurements generated,They also compare measurements generated,,2022
SUM,W3208687975,343,auto,Fig.,4,4 Fig. 4,Fig. 4 4 Fig. 4,,2022
SUM,W3208687975,344,auto,a,Deep,neural networks U,a Deep neural networks U,,2022
SUM,W3208687975,345,auto,c,Pixel,- level accuracy,c Pixel - level accuracy,,2022
SUM,W3208687975,346,auto,d,Measurement,accuracy of the,d Measurement accuracy of the,,2022
SUM,W3208687975,347,auto,Scale,bars,are 1 nm,Scale bars are 1 nm,,2022
SUM,W3208687975,348,auto,Larmuseau,et,al. investigated the,Larmuseau et al. investigated the,,2022
SUM,W3208687975,349,auto,Triplet,networks,are trained with,Triplet networks are trained with,,2022
SUM,W3208687975,350,auto,The,first,"image , the","The first image , the",,2022
SUM,W3208687975,351,auto,The,second,"image , called","The second image , called",,2022
SUM,W3208687975,352,auto,The,last,"image , called","The last image , called",,2022
SUM,W3208687975,353,auto,During,training,the loss function,During training the loss function,,2022
SUM,W3208687975,354,auto,This,process,allows the network,This process allows the network,,2022
SUM,W3208687975,355,auto,The,triple,network outperformed an,The triple network outperformed an,,2022
SUM,W3208687975,357,auto,Table,2,. 2 Software,Table 2 . 2 Software,,2022
SUM,W3208687975,358,auto,Chemical,formula,Model name Link,Chemical formula Model name Link,,2022
SUM,W3208687975,359,auto,Databases,Table,5 . 5,Databases Table 5 . 5,,2022
SUM,W3208687975,360,auto,Software,name,Link Ref. Published,Software name Link Ref. Published,,2022
SUM,W3208687975,361,auto,Contributions,from,K.C. were supported,Contributions from K.C. were supported,,2022
SUM,W3208687975,362,auto,E.A.H.,R.C.,( CMU ),E.A.H. R.C. ( CMU ),,2022
SUM,W3208687975,363,auto,U.S.,National,Science Foundation DMREF,U.S. National Science Foundation DMREF,,2022
SUM,W3208687975,366,auto,https://github.com/NU-CUCIS/,CrossPropertyTL,157 SMILES and,https://github.com/NU-CUCIS/ CrossPropertyTL 157 SMILES and,,2022
SUM,W3208687975,369,auto,https://github.com/aspuru-guzik-group/,chemical_vae,336 CVAE,https://github.com/aspuru-guzik-group/ chemical_vae 336 CVAE,,2022
SUM,W3208687975,370,auto,https://github.com/jaechanglim/CVAE,133,DeepChem https://github.com/deepchem/deepchem 332,https://github.com/jaechanglim/CVAE 133 DeepChem https://github.com/deepchem/deepchem 332,,2022
SUM,W3208687975,371,auto,https://github.com/NU-CUCIS/PlasticityDL,222,HomogenizationDL,https://github.com/NU-CUCIS/PlasticityDL 222 HomogenizationDL,,2022
SUM,W3208687975,372,auto,https://github.com/NU-CUCIS/,HomogenizationDL,241 LocalizationDL,https://github.com/NU-CUCIS/ HomogenizationDL 241 LocalizationDL,,2022
SUM,W3208687975,373,auto,https://github.com/NU-CUCIS/,LocalizationDL,243 MDGAN,https://github.com/NU-CUCIS/ LocalizationDL 243 MDGAN,,2022
SUM,W3208687975,374,auto,https://github.com/NU-CUCIS/MDGAN,248,MDN -GAN https://github.com/NU-CUCIS/MDN-GAN,https://github.com/NU-CUCIS/MDGAN 248 MDN -GAN https://github.com/NU-CUCIS/MDN-GAN,,2022
SUM,W3208687975,375,auto,https://github.com/lbnlp/lbnlp,268,mat2vec https://github.com/materialsintelligence/ mat2vec,https://github.com/lbnlp/lbnlp 268 mat2vec https://github.com/materialsintelligence/ mat2vec,,2022
SUM,W3208687975,376,auto,MaterialParser,271,OSCAR4 https://github.com/BlueObelisk/oscar4 372,MaterialParser 271 OSCAR4 https://github.com/BlueObelisk/oscar4 372,,2022
SUM,W3208687975,377,auto,m,https://www.ncbi.nlm.nih.gov/research/,bionlp/Tools/tmchem/ 373 JARVIS,m https://www.ncbi.nlm.nih.gov/research/ bionlp/Tools/tmchem/ 373 JARVIS,,2022
SUM,W3208687975,378,auto,CCCBDB,2069,https://cccbdb.nist.gov/ HOPV15 350,CCCBDB 2069 https://cccbdb.nist.gov/ HOPV15 350,,2022
SUM,W3208687975,379,auto,NOMAD,11mil,https://nomad-lab.eu/prod/rae/gui/search OPTIMADE 18mil,NOMAD 11mil https://nomad-lab.eu/prod/rae/gui/search OPTIMADE 18mil,,2022
SUM,W3208687975,380,auto,Open,catalyst,project 1.2mil,Open catalyst project 1.2mil,,2022
SUM,W3208687975,381,auto,https://opencatalystproject.org,MatBench,200k https://matbench.materialsproject.org/ MCloud,https://opencatalystproject.org MatBench 200k https://matbench.materialsproject.org/ MCloud,,2022
SUM,W3208687975,382,auto,CoreMOF,163k,https://mof.tech.northwestern.edu/ QMOF 22,CoreMOF 163k https://mof.tech.northwestern.edu/ QMOF 22,,2022
SUM,W3208687975,383,auto,Software,packages,mentioned in the,Software packages mentioned in the,,2022
SUM,W3208687975,384,auto,Software,for,other packages can,Software for other packages can,,2022
SUM,W3208687975,386,auto,The,authors,contributed equally to,The authors contributed equally to,,2022
SUM,W3208687975,388,auto,The,authors,declare no competing,The authors declare no competing,,2022
SUM,W3208687975,390,auto,Correspondence,and,requests for materials,Correspondence and requests for materials,,2022
SUM,W3208687975,391,auto,Reprints,and,permission information is,Reprints and permission information is,,2022
SUM,W3208687975,392,auto,W,D,Callister Materials Science,W D Callister Materials Science,,2022
SUM,W3208687975,393,auto,The,joint,automated repository for,The joint automated repository for,,2022
SUM,W3208687975,394,auto,Mater,6,2020,Mater 6 2020,,2022
SUM,W3208687975,395,auto,The,open,quantum materials database,The open quantum materials database,,2022
SUM,W3208687975,396,auto,Mater,1,2015 Commentary :,Mater 1 2015 Commentary :,,2022
SUM,W3208687975,397,auto,Mater,.,Sci 58 2012,Mater . Sci 58 2012,,2022
SUM,W3208687975,398,auto,Quantum,chemistry,structures and properties,Quantum chemistry structures and properties,,2022
SUM,W3208687975,399,auto,The,pdbbind,database : methodologies,The pdbbind database : methodologies,,2022
SUM,W3208687975,400,auto,An,open,experimental database for,An open experimental database for,,2022
SUM,W3208687975,401,auto,New,frontiers,for the materials,New frontiers for the materials,,2022
